"dia_ocu","mes_ocu","dia_sem_ocu","hora_ocu","depto_ocu","areag_ocu","zona_ocu","sexo_pil","edad_pil","estado_pil","tipo_veh","color_veh","modelo_veh","causa_acc","ano_ocu","muni_ocu","grupo_edad_pil","mayor_men","marca_veh","grupo_mod_veh","grupo_hor_ocu","grupo_eda_pil"
14,"Mayo","Lunes",21,"Izabal","Rural",22,"Hombre",22,"Normal","Motocicleta","Rojo","22","Colisión",2012,"Puerto Barrios","15-19","Mayor",NA,NA,NA,NA
15,"Mayo","Martes",20,"Guatemala","Urbano",21,"Hombre",21,"Normal","Automovil","Gris","21","Colisión",2012,"Guatemala","30-34","Mayor",NA,NA,NA,NA
15,"Mayo","Martes",20,"Guatemala","Urbano",21,"Hombre",21,"Normal","Motocicleta","Verde","21","Colisión",2012,"Guatemala","Ignorado","Mayor",NA,NA,NA,NA
15,"Mayo","Martes",16,"Guatemala","Urbano",15,"Hombre",15,"Normal","Automovil","Negro","15","Colisión",2012,"Guatemala","30-34","Mayor",NA,NA,NA,NA
15,"Mayo","Martes",16,"Guatemala","Urbano",15,"Ignorado",15,"Ignorado","Pick up","Negro","15","Colisión",2012,"Guatemala","Ignorado","Ignorado",NA,NA,NA,NA
15,"Mayo","Martes",21,"Guatemala","Urbano",19,"Hombre",19,"Normal","Pick up","Rojo","19","Colisión",2012,"Guatemala","20-24","Mayor",NA,NA,NA,NA
15,"Mayo","Martes",21,"Guatemala","Urbano",19,"Ignorado",19,"Ignorado","Motocicleta","Ignorado","19","Colisión",2012,"Guatemala","Ignorado","Ignorado",NA,NA,NA,NA
15,"Mayo","Martes",15,"Guatemala","Rural",22,"Hombre",22,"Normal","Pick up","Beige","22","Colisión",2012,"San Juan Sacatepéquez","25-29","Mayor",NA,NA,NA,NA
15,"Mayo","Martes",15,"Guatemala","Rural",22,"Ignorado",22,"Ignorado","Camión","Ignorado","22","Colisión",2012,"San Juan Sacatepéquez","Ignorado","Ignorado",NA,NA,NA,NA
15,"Mayo","Martes",6,"Jalapa","Rural",22,"Hombre",22,"Normal","Motocicleta","Azúl","22","Colisión",2012,"Jalapa","30-34","Mayor",NA,NA,NA,NA
15,"Mayo","Martes",6,"Jalapa","Rural",22,"Hombre",22,"Normal","Motocicleta","Negro","22","Colisión",2012,"Jalapa","20-24","Mayor",NA,NA,NA,NA
15,"Mayo","Martes",19,"Escuintla","Rural",22,"Hombre",22,"Ignorado","Pick up","Rojo","22","Colisión",2012,"Escuintla","55 y más","Mayor",NA,NA,NA,NA
15,"Mayo","Martes",19,"Escuintla","Rural",22,"Hombre",22,"Ignorado","Motocicleta","Rojo","22","Colisión",2012,"Escuintla","25-29","Mayor",NA,NA,NA,NA
15,"Mayo","Martes",15,"Suchitepéquez","Rural",22,"Hombre",22,"Ignorado","Pick up","Negro","22","Vuelco",2012,"San Bernardino","25-29","Mayor",NA,NA,NA,NA
15,"Mayo","Martes",0,"San Marcos","Rural",22,"Hombre",22,"Normal","Motocicleta","Ignorado","22","Vuelco",2012,"San Marcos","15-19","Menor",NA,NA,NA,NA
15,"Mayo","Martes",5,"Alta Verapaz","Rural",22,"Hombre",22,"Normal","Pick up","Gris","22","Colisión",2012,"Cobán","40-44","Mayor",NA,NA,NA,NA
15,"Mayo","Martes",5,"Alta Verapaz","Rural",22,"Hombre",22,"Normal","Camión","Blanco","22","Colisión",2012,"Cobán","45-49","Mayor",NA,NA,NA,NA
15,"Mayo","Martes",13,"Alta Verapaz","Urbano",18,"Hombre",18,"Normal","Motocicleta","Rojo","18","Colisión",2012,"Cobán","25-29","Mayor",NA,NA,NA,NA
15,"Mayo","Martes",13,"Alta Verapaz","Urbano",18,"Hombre",18,"Normal","Pick up","Rojo","18","Colisión",2012,"Cobán","15-19","Menor",NA,NA,NA,NA
15,"Mayo","Martes",19,"Baja Verapaz","Rural",22,"Hombre",22,"Normal","Motocicleta","Rojo","22","Colisión",2012,"Salamá","20-24","Mayor",NA,NA,NA,NA
15,"Mayo","Martes",19,"Baja Verapaz","Rural",22,"Hombre",22,"Ebrio","Motocicleta","Blanco","22","Colisión",2012,"Salamá","35-39","Mayor",NA,NA,NA,NA
15,"Mayo","Martes",1,"Sacatepéquez","Rural",22,"Hombre",22,"Normal","Motocicleta","Blanco","22","Caida",2012,"Alotenango","25-29","Mayor",NA,NA,NA,NA
16,"Mayo","Miercoles",2,"El Progreso","Rural",22,"Ignorado",22,"Ignorado","Camión","Blanco","22","Caida",2012,"Guastatoya","Ignorado","Ignorado",NA,NA,NA,NA
16,"Mayo","Miercoles",0,"Huehuetenango","Rural",22,"Hombre",22,"Ignorado","Pick up","Rojo","22","Caida",2012,"Huehuetenango","30-34","Mayor",NA,NA,NA,NA
16,"Mayo","Miercoles",16,"Guatemala","Rural",22,"Hombre",22,"Normal","Bus urbano","Negro","22","Choque",2012,"San Juan Sacatepéquez","25-29","Mayor",NA,NA,NA,NA
16,"Mayo","Miercoles",1,"Alta Verapaz","Rural",22,"Hombre",22,"Normal","Camión","Blanco","22","Colisión",2012,"Santa Catalina La Tinta","25-29","Mayor",NA,NA,NA,NA
16,"Mayo","Miercoles",1,"Alta Verapaz","Rural",22,"Ignorado",22,"Normal","Bus urbano","Blanco","22","Colisión",2012,"Santa Catalina La Tinta","Ignorado","Ignorado",NA,NA,NA,NA
16,"Mayo","Miercoles",23,"Jutiapa","Rural",22,"Hombre",22,"Ignorado","Motocicleta","Rojo","22","Choque",2012,"Moyuta","30-34","Mayor",NA,NA,NA,NA
16,"Mayo","Miercoles",21,"El Progreso","Urbano",22,"Hombre",22,"Ignorado","Camioneta","Beige","22","Colisión",2012,"Sanarate","30-34","Mayor",NA,NA,NA,NA
16,"Mayo","Miercoles",21,"El Progreso","Urbano",22,"Hombre",22,"Ignorado","Camión","Rojo","22","Colisión",2012,"Sanarate","40-44","Mayor",NA,NA,NA,NA
16,"Mayo","Miercoles",21,"Izabal","Rural",22,"Hombre",22,"Ignorado","Cabezal","Verde","22","Colisión",2012,"Livingston","Ignorado","Mayor",NA,NA,NA,NA
16,"Mayo","Miercoles",21,"Izabal","Rural",22,"Hombre",22,"Ignorado","Cabezal","Beige","22","Colisión",2012,"Livingston","50-54","Mayor",NA,NA,NA,NA
16,"Mayo","Miercoles",9,"Sacatepéquez","Urbano",22,"Hombre",22,"Ignorado","Microbus","Azúl","22","Colisión",2012,"Antigua Guatemala","40-44","Mayor",NA,NA,NA,NA
16,"Mayo","Miercoles",9,"Sacatepéquez","Urbano",22,"Hombre",22,"Ignorado","Motocicleta","Azúl","22","Colisión",2012,"Antigua Guatemala","25-29","Mayor",NA,NA,NA,NA
16,"Mayo","Miercoles",15,"Solola","Urbano",22,"Hombre",22,"Ignorado","Automovil","Gris","22","Caida",2012,"Sololá","55 y más","Mayor",NA,NA,NA,NA
17,"Mayo","Jueves",3,"Guatemala","Urbano",15,"Mujer",15,"Ebrio","Pick up","Rojo","15","Colisión",2012,"Mixco","40-44","Mayor",NA,NA,NA,NA
17,"Mayo","Jueves",3,"Guatemala","Urbano",15,"Hombre",15,"Normal","Microbus","Azúl","15","Colisión",2012,"Mixco","55 y más","Mayor",NA,NA,NA,NA
17,"Mayo","Jueves",20,"Zacapa","Rural",22,"Hombre",22,"Normal","Motocicleta","Ignorado","22","Vuelco",2012,"Río Hondo","15-19","Mayor",NA,NA,NA,NA
17,"Mayo","Jueves",0,"Retalhuleu","Urbano",1,"Hombre",1,"Ebrio","Mototaxi","Rojo","1","Choque",2012,"Retalhuleu","25-29","Mayor",NA,NA,NA,NA
17,"Mayo","Jueves",21,"Alta Verapaz","Urbano",1,"Hombre",1,"Ebrio","Automovil","Azúl","1","Vuelco",2012,"Cobán","50-54","Mayor",NA,NA,NA,NA
17,"Mayo","Jueves",13,"Quiché","Rural",22,"Hombre",22,"Normal","Pick up","Gris","22","Colisión",2012,"Chichicastenango","35-39","Mayor",NA,NA,NA,NA
17,"Mayo","Jueves",13,"Quiché","Rural",22,"Hombre",22,"Normal","Microbus","Ignorado","22","Colisión",2012,"Chichicastenango","30-34","Mayor",NA,NA,NA,NA
17,"Mayo","Jueves",22,"Sacatepéquez","Rural",22,"Hombre",22,"Normal","Automovil","Verde","22","Colisión",2012,"Antigua Guatemala","20-24","Mayor",NA,NA,NA,NA
17,"Mayo","Jueves",22,"Sacatepéquez","Rural",22,"Hombre",22,"Normal","Automovil","Rojo","22","Colisión",2012,"Antigua Guatemala","20-24","Mayor",NA,NA,NA,NA
18,"Mayo","Viernes",6,"Guatemala","Urbano",19,"Hombre",19,"Normal","Motocicleta","Rojo","19","Colisión",2012,"Guatemala","35-39","Mayor",NA,NA,NA,NA
18,"Mayo","Viernes",6,"Guatemala","Urbano",19,"Ignorado",19,"Ignorado","Bus urbano","Amarillo","19","Colisión",2012,"Guatemala","Ignorado","Ignorado",NA,NA,NA,NA
18,"Mayo","Viernes",15,"Jalapa","Urbano",1,"Hombre",1,"Ebrio","Camión","Blanco","1","Colisión",2012,"Jalapa","30-34","Mayor",NA,NA,NA,NA
18,"Mayo","Viernes",15,"Jalapa","Urbano",1,"Ignorado",1,"Ignorado","Pick up","Anaranjado","1","Colisión",2012,"Jalapa","Ignorado","Ignorado",NA,NA,NA,NA
18,"Mayo","Viernes",11,"Zacapa","Rural",22,"Hombre",22,"Normal","Camión","Ignorado","22","Vuelco",2012,"Río Hondo","30-34","Mayor",NA,NA,NA,NA
18,"Mayo","Viernes",23,"Petén","Rural",22,"Hombre",22,"Ebrio","Motocicleta","Rojo","22","Caida",2012,"La Libertad_duplicated_1705","25-29","Mayor",NA,NA,NA,NA
18,"Mayo","Viernes",18,"Petén","Rural",22,"Hombre",22,"Normal","Camioneta","Azúl","22","Colisión",2012,"Flores","55 y más","Mayor",NA,NA,NA,NA
18,"Mayo","Viernes",18,"Petén","Rural",22,"Hombre",22,"Ebrio","Motocicleta","Rojo","22","Colisión",2012,"Flores","25-29","Mayor",NA,NA,NA,NA
18,"Mayo","Viernes",11,"Quiché","Rural",22,"Hombre",22,"Normal","Microbus","Blanco","22","Vuelco",2012,"San Andrés Sajcabajá","35-39","Mayor",NA,NA,NA,NA
18,"Mayo","Viernes",12,"Quiché","Rural",22,"Hombre",22,"Normal","Camioneta","Gris","22","Caida",2012,"Chichicastenango","40-44","Mayor",NA,NA,NA,NA
18,"Mayo","Viernes",10,"Solola","Rural",22,"Hombre",22,"Normal","Motocicleta","Ignorado","22","Choque",2012,"Sololá","45-49","Mayor",NA,NA,NA,NA
19,"Mayo","Sábado",19,"Guatemala","Urbano",3,"Hombre",3,"Ebrio","Camioneta","Azúl","3","Colisión",2012,"Guatemala","20-24","Mayor",NA,NA,NA,NA
19,"Mayo","Sábado",19,"Guatemala","Urbano",3,"Hombre",3,"Normal","Automovil","Gris","3","Choque",2012,"Mixco","30-34","Mayor",NA,NA,NA,NA
19,"Mayo","Sábado",15,"Chiquimula","Rural",22,"Hombre",22,"Normal","Motocicleta","Rojo","22","Caida",2012,"Olopa","15-19","Mayor",NA,NA,NA,NA
19,"Mayo","Sábado",10,"Escuintla","Urbano",1,"Mujer",1,"Normal","Automovil","Anaranjado","1","Colisión",2012,"Santa Lucía Cotzumalguapa","30-34","Mayor",NA,NA,NA,NA
19,"Mayo","Sábado",10,"Escuintla","Urbano",1,"Hombre",1,"Normal","Motocicleta","Ignorado","1","Colisión",2012,"Santa Lucía Cotzumalguapa","25-29","Mayor",NA,NA,NA,NA
19,"Mayo","Sábado",22,"Quetzaltenango","Urbano",19,"Hombre",19,"Normal","Camioneta","Gris","19","Colisión",2012,"Quetzaltenango","20-24","Mayor",NA,NA,NA,NA
19,"Mayo","Sábado",22,"Quetzaltenango","Urbano",19,"Ignorado",19,"Normal","Automovil","Azúl","19","Colisión",2012,"Quetzaltenango","Ignorado","Ignorado",NA,NA,NA,NA
19,"Mayo","Sábado",9,"Quetzaltenango","Urbano",1,"Hombre",1,"Normal","Automovil","Corinto","1","Choque",2012,"Quetzaltenango","15-19","Mayor",NA,NA,NA,NA
19,"Mayo","Sábado",19,"Quetzaltenango","Urbano",16,"Hombre",16,"Normal","Pick up","Ignorado","16","Colisión",2012,"Coatepeque","30-34","Mayor",NA,NA,NA,NA
19,"Mayo","Sábado",19,"Quetzaltenango","Urbano",16,"Ignorado",16,"Normal","Pick up","Rojo","16","Colisión",2012,"Coatepeque","Ignorado","Ignorado",NA,NA,NA,NA
19,"Mayo","Sábado",19,"Quetzaltenango","Urbano",16,"Hombre",16,"Normal","Motocicleta","Rojo","16","Colisión",2012,"Coatepeque","45-49","Mayor",NA,NA,NA,NA
19,"Mayo","Sábado",21,"Huehuetenango","Rural",22,"Hombre",22,"Normal","Pick up","Ignorado","22","Colisión",2012,"Cuilco","30-34","Mayor",NA,NA,NA,NA
19,"Mayo","Sábado",21,"Huehuetenango","Rural",22,"Hombre",22,"Normal","Pick up","Rojo","22","Colisión",2012,"Cuilco","Ignorado","Mayor",NA,NA,NA,NA
19,"Mayo","Sábado",0,"Petén","Rural",22,"Hombre",22,"Normal","Motocicleta","Anaranjado","22","Colisión",2012,"La Libertad_duplicated_1705","25-29","Mayor",NA,NA,NA,NA
19,"Mayo","Sábado",0,"Petén","Rural",22,"Ignorado",22,"Normal","Cabezal","Blanco","22","Colisión",2012,"La Libertad_duplicated_1705","Ignorado","Ignorado",NA,NA,NA,NA
19,"Mayo","Sábado",20,"Quiché","Rural",22,"Hombre",22,"Normal","Bus urbano","Ignorado","22","Vuelco",2012,"Ixcán","20-24","Mayor",NA,NA,NA,NA
20,"Mayo","Domingo",19,"Guatemala","Urbano",1,"Hombre",1,"Normal","Bus urbano","Ignorado","1","Colisión",2012,"Guatemala","45-49","Mayor",NA,NA,NA,NA
20,"Mayo","Domingo",19,"Guatemala","Urbano",1,"Hombre",1,"Normal","Panel","Ignorado","1","Colisión",2012,"Guatemala","55 y más","Mayor",NA,NA,NA,NA
20,"Mayo","Domingo",10,"Guatemala","Urbano",1,"Hombre",1,"Normal","Automovil","Verde","1","Colisión",2012,"Guatemala","25-29","Mayor",NA,NA,NA,NA
20,"Mayo","Domingo",10,"Guatemala","Urbano",1,"Mujer",1,"Normal","Camioneta","Azúl","1","Colisión",2012,"Guatemala","55 y más","Mayor",NA,NA,NA,NA
20,"Mayo","Domingo",1,"Guatemala","Urbano",18,"Hombre",18,"Ebrio","Camioneta","Gris","18","Choque",2012,"Guatemala","25-29","Mayor",NA,NA,NA,NA
20,"Mayo","Domingo",9,"Guatemala","Rural",22,"Hombre",22,"Normal","Jeep","Rojo","22","Caida",2012,"San José del Golfo","40-44","Mayor",NA,NA,NA,NA
20,"Mayo","Domingo",1,"Guatemala","Urbano",2,"Hombre",2,"Normal","Camioneta","Verde","2","Choque",2012,"Guatemala","55 y más","Mayor",NA,NA,NA,NA
20,"Mayo","Domingo",1,"Guatemala","Urbano",19,"Hombre",19,"Normal","Motocicleta","Rojo","19","Choque",2012,"Guatemala","15-19","Mayor",NA,NA,NA,NA
20,"Mayo","Domingo",18,"Guatemala","Urbano",4,"Hombre",4,"Ebrio","Automovil","Verde","4","Colisión",2012,"Guatemala","25-29","Mayor",NA,NA,NA,NA
20,"Mayo","Domingo",18,"Guatemala","Urbano",4,"Hombre",4,"Normal","Automovil","Rojo","4","Colisión",2012,"Guatemala","40-44","Mayor",NA,NA,NA,NA
20,"Mayo","Domingo",7,"Guatemala","Urbano",18,"Hombre",18,"Normal","Camioneta","Verde","18","Colisión",2012,"Mixco","20-24","Mayor",NA,NA,NA,NA
20,"Mayo","Domingo",7,"Guatemala","Urbano",18,"Hombre",18,"Ebrio","Automovil","Verde","18","Colisión",2012,"Mixco","40-44","Mayor",NA,NA,NA,NA
20,"Mayo","Domingo",15,"Zacapa","Rural",22,"Mujer",22,"Normal","Pick up","Anaranjado","22","Colisión",2012,"Zacapa","20-24","Mayor",NA,NA,NA,NA
20,"Mayo","Domingo",15,"Zacapa","Rural",22,"Hombre",22,"Normal","Microbus","Azúl","22","Colisión",2012,"Zacapa","20-24","Mayor",NA,NA,NA,NA
20,"Mayo","Domingo",16,"Santa Rosa","Rural",22,"Hombre",22,"Normal","Pick up","Azúl","22","Colisión",2012,"Barberena","55 y más","Mayor",NA,NA,NA,NA
20,"Mayo","Domingo",16,"Santa Rosa","Rural",22,"Hombre",22,"Normal","Pick up","Ignorado","22","Colisión",2012,"Barberena","30-34","Mayor",NA,NA,NA,NA
20,"Mayo","Domingo",16,"Santa Rosa","Rural",22,"Hombre",22,"Normal","Bus extraurbano","Verde","22","Colisión",2012,"Barberena","55 y más","Mayor",NA,NA,NA,NA
20,"Mayo","Domingo",19,"Santa Rosa","Rural",22,"Hombre",22,"Ebrio","Automovil","Gris","22","Colisión",2012,"Chiquimulilla","20-24","Mayor",NA,NA,NA,NA
20,"Mayo","Domingo",19,"Santa Rosa","Rural",22,"Hombre",22,"Normal","Camión","Blanco","22","Colisión",2012,"Chiquimulilla","25-29","Mayor",NA,NA,NA,NA
20,"Mayo","Domingo",9,"San Marcos","Rural",22,"Hombre",22,"Normal","Pick up","Negro","22","Choque",2012,"San Pedro Sacatepéquez_duplicated_1202","Ignorado","Mayor",NA,NA,NA,NA
20,"Mayo","Domingo",10,"Alta Verapaz","Rural",22,"Hombre",22,"Normal","Pick up","Azúl","22","Vuelco",2012,"Tucurú","20-24","Mayor",NA,NA,NA,NA
20,"Mayo","Domingo",16,"El Progreso","Rural",22,"Mujer",22,"Normal","Motocicleta","Rojo","22","Caida",2012,"Guastatoya","55 y más","Mayor",NA,NA,NA,NA
20,"Mayo","Domingo",18,"Quiché","Urbano",1,"Hombre",1,"Ebrio","Automovil","Corinto","1","Colisión",2012,"Santa Cruz del Quiché","25-29","Mayor",NA,NA,NA,NA
20,"Mayo","Domingo",18,"Quiché","Urbano",1,"Ignorado",1,"Ignorado","Microbus","Verde","1","Colisión",2012,"Santa Cruz del Quiché","Ignorado","Ignorado",NA,NA,NA,NA
20,"Mayo","Domingo",17,"Chimaltenango","Rural",22,"Hombre",22,"Normal","Motocicleta","Gris","22","Colisión",2012,"Tecpán Guatemala","20-24","Mayor",NA,NA,NA,NA
20,"Mayo","Domingo",17,"Chimaltenango","Rural",22,"Ignorado",22,"Ignorado","Automovil","Ignorado","22","Colisión",2012,"Tecpán Guatemala","Ignorado","Ignorado",NA,NA,NA,NA
21,"Mayo","Lunes",16,"San Marcos","Rural",22,"Ignorado",22,"Ignorado","Automovil","Ignorado","22","Colisión",2012,"San Marcos","Ignorado","Ignorado",NA,NA,NA,NA
21,"Mayo","Lunes",16,"San Marcos","Rural",22,"Hombre",22,"Ignorado","Motocicleta","Ignorado","22","Colisión",2012,"San Marcos","15-19","Mayor",NA,NA,NA,NA
21,"Mayo","Lunes",20,"Baja Verapaz","Rural",22,"Hombre",22,"Ignorado","Motocicleta","Negro","22","Choque",2012,"Salamá","25-29","Mayor",NA,NA,NA,NA
21,"Mayo","Lunes",5,"El Progreso","Rural",22,"Hombre",22,"Ignorado","Pick up","Negro","22","Vuelco",2012,"San Agustín Acasagustlán","Ignorado","Mayor",NA,NA,NA,NA
21,"Mayo","Lunes",18,"Izabal","Rural",22,"Ignorado",22,"Ignorado","Ignorado","Ignorado","22","Colisión",2012,"Morales","Ignorado","Ignorado",NA,NA,NA,NA
21,"Mayo","Lunes",18,"Izabal","Rural",22,"Hombre",22,"Ignorado","Motocicleta","Ignorado","22","Colisión",2012,"Morales","20-24","Mayor",NA,NA,NA,NA
22,"Mayo","Martes",20,"Guatemala","Urbano",10,"Hombre",10,"Ignorado","Camioneta","Rojo","10","Colisión",2012,"Guatemala","25-29","Mayor",NA,NA,NA,NA
22,"Mayo","Martes",20,"Guatemala","Urbano",10,"Hombre",10,"Ignorado","Motocicleta","Ignorado","10","Colisión",2012,"Guatemala","30-34","Mayor",NA,NA,NA,NA
22,"Mayo","Martes",14,"Chiquimula","Rural",22,"Hombre",22,"Ignorado","Pick up","Ignorado","22","Colisión",2012,"Esquipulas","Ignorado","Mayor",NA,NA,NA,NA
22,"Mayo","Martes",14,"Chiquimula","Rural",22,"Hombre",22,"Ignorado","Motocicleta","Ignorado","22","Colisión",2012,"Esquipulas","Ignorado","Mayor",NA,NA,NA,NA
22,"Mayo","Martes",18,"Escuintla","Rural",22,"Hombre",22,"Normal","Microbus","Gris","22","Choque",2012,"Escuintla","55 y más","Mayor",NA,NA,NA,NA
22,"Mayo","Martes",19,"Quetzaltenango","Urbano",18,"Hombre",18,"Normal","Camión","Azúl","18","Choque",2012,"Quetzaltenango","25-29","Mayor",NA,NA,NA,NA
22,"Mayo","Martes",10,"Quetzaltenango","Rural",22,"Hombre",22,"Ignorado","Camioneta","Gris","22","Vuelco",2012,"Coatepeque","15-19","Mayor",NA,NA,NA,NA
22,"Mayo","Martes",22,"Guatemala","Urbano",1,"Mujer",1,"Normal","Camioneta","Blanco","1","Colisión",2012,"Guatemala","25-29","Mayor",NA,NA,NA,NA
22,"Mayo","Martes",22,"Guatemala","Urbano",1,"Hombre",1,"Normal","Microbus","Blanco","1","Colisión",2012,"Guatemala","40-44","Mayor",NA,NA,NA,NA
23,"Mayo","Miercoles",8,"Guatemala","Urbano",12,"Hombre",12,"Normal","Pick up","Negro","12","Colisión",2012,"Mixco","Ignorado","Mayor",NA,NA,NA,NA
23,"Mayo","Miercoles",8,"Guatemala","Urbano",12,"Hombre",12,"Normal","Taxi","Gris","12","Colisión",2012,"Mixco","35-39","Mayor",NA,NA,NA,NA
23,"Mayo","Miercoles",8,"Guatemala","Urbano",12,"Hombre",12,"Normal","Microbus","Rojo","12","Colisión",2012,"Mixco","40-44","Mayor",NA,NA,NA,NA
23,"Mayo","Miercoles",21,"Guatemala","Urbano",12,"Hombre",12,"Normal","Pick up","Negro","12","Colisión",2012,"Mixco","30-34","Mayor",NA,NA,NA,NA
23,"Mayo","Miercoles",21,"Guatemala","Urbano",12,"Hombre",12,"Normal","Microbus","Amarillo","12","Colisión",2012,"Mixco","35-39","Mayor",NA,NA,NA,NA
23,"Mayo","Miercoles",7,"Jalapa","Urbano",1,"Mujer",1,"Ebrio","Pick up","Celeste","1","Choque",2012,"Jalapa","25-29","Mayor",NA,NA,NA,NA
23,"Mayo","Miercoles",16,"Suchitepéquez","Rural",22,"Hombre",22,"Normal","Camión","Blanco","22","Colisión",2012,"Mazatenango","25-29","Mayor",NA,NA,NA,NA
23,"Mayo","Miercoles",16,"Suchitepéquez","Rural",22,"Hombre",22,"Normal","Motocicleta","Rojo","22","Colisión",2012,"Mazatenango","25-29","Mayor",NA,NA,NA,NA
23,"Mayo","Miercoles",19,"Quetzaltenango","Urbano",15,"Hombre",15,"Ebrio","Pick up","Gris","15","Colisión",2012,"Quetzaltenango","30-34","Mayor",NA,NA,NA,NA
23,"Mayo","Miercoles",19,"Quetzaltenango","Urbano",15,"Hombre",15,"Normal","Automovil","Blanco","15","Colisión",2012,"Quetzaltenango","35-39","Mayor",NA,NA,NA,NA
23,"Mayo","Miercoles",7,"Totonicapán","Rural",22,"Hombre",22,"Normal","Camión","Blanco","22","Colisión",2012,"Totonicapán","40-44","Mayor",NA,NA,NA,NA
23,"Mayo","Miercoles",7,"Totonicapán","Rural",22,"Hombre",22,"Normal","Pick up","Rojo","22","Colisión",2012,"Totonicapán","30-34","Mayor",NA,NA,NA,NA
23,"Mayo","Miercoles",14,"Sacatepéquez","Rural",22,"Hombre",22,"Normal","Motocicleta","Negro","22","Choque",2012,"Antigua Guatemala","20-24","Mayor",NA,NA,NA,NA
24,"Mayo","Jueves",11,"Guatemala","Urbano",21,"Hombre",21,"Ignorado","Motocicleta","Azúl","21","Colisión",2012,"Guatemala","Ignorado","Mayor",NA,NA,NA,NA
24,"Mayo","Jueves",11,"Guatemala","Urbano",21,"Hombre",21,"Ignorado","Automovil","Gris","21","Colisión",2012,"Guatemala","50-54","Mayor",NA,NA,NA,NA
24,"Mayo","Jueves",21,"Guatemala","Urbano",10,"Hombre",10,"Ignorado","Motocicleta","Ignorado","10","Vuelco",2012,"Guatemala","25-29","Mayor",NA,NA,NA,NA
24,"Mayo","Jueves",22,"Guatemala","Urbano",11,"Hombre",11,"Ebrio","Camioneta","Negro","11","Choque",2012,"Guatemala","30-34","Mayor",NA,NA,NA,NA
24,"Mayo","Jueves",9,"Zacapa","Rural",22,"Ignorado",22,"Ignorado","Pick up","Rojo","22","Vuelco",2012,"Huité","Ignorado","Ignorado",NA,NA,NA,NA
24,"Mayo","Jueves",12,"Totonicapán","Rural",22,"Hombre",22,"Ignorado","Automovil","Azúl","22","Choque",2012,"San Cristóbal Totonicapán","35-39","Mayor",NA,NA,NA,NA
24,"Mayo","Jueves",17,"Baja Verapaz","Rural",22,"Hombre",22,"Ignorado","Microbus","Gris","22","Vuelco",2012,"San Miguel Chicaj","35-39","Mayor",NA,NA,NA,NA
25,"Mayo","Viernes",1,"Guatemala","Urbano",21,"Mujer",21,"Ignorado","Automovil","Ignorado","21","Colisión",2012,"Guatemala","35-39","Mayor",NA,NA,NA,NA
25,"Mayo","Viernes",1,"Guatemala","Urbano",21,"Mujer",21,"Ignorado","Automovil","Blanco","21","Colisión",2012,"Guatemala","45-49","Mayor",NA,NA,NA,NA
25,"Mayo","Viernes",6,"Guatemala","Urbano",12,"Hombre",12,"Ignorado","Tractor","Amarillo","12","Choque",2012,"San Pedro Sacatepéquez","35-39","Mayor",NA,NA,NA,NA
25,"Mayo","Viernes",12,"Retalhuleu","Rural",22,"Ignorado",22,"Ignorado","Pick up","Gris","22","Vuelco",2012,"Retalhuleu","Ignorado","Ignorado",NA,NA,NA,NA
25,"Mayo","Viernes",17,"Quetzaltenango","Rural",22,"Ignorado",22,"Ignorado","Pick up","Ignorado","22","Choque",2012,"Coatepeque","Ignorado","Ignorado",NA,NA,NA,NA
26,"Mayo","Sábado",17,"Guatemala","Urbano",1,"Hombre",1,"Ignorado","Motocicleta","Rojo","1","Colisión",2012,"Guatemala","25-29","Mayor",NA,NA,NA,NA
26,"Mayo","Sábado",17,"Guatemala","Urbano",1,"Hombre",1,"Ignorado","Microbus","Verde","1","Colisión",2012,"Guatemala","35-39","Mayor",NA,NA,NA,NA
26,"Mayo","Sábado",19,"Guatemala","Urbano",2,"Hombre",2,"Ignorado","Motocicleta","Blanco","2","Colisión",2012,"Guatemala","25-29","Mayor",NA,NA,NA,NA
26,"Mayo","Sábado",19,"Guatemala","Rural",22,"Hombre",22,"Ignorado","Mototaxi","Rojo","22","Colisión",2012,"San Juan Sacatepéquez","35-39","Mayor",NA,NA,NA,NA
26,"Mayo","Sábado",19,"Guatemala","Rural",22,"Hombre",22,"Normal","Motocicleta","Rojo","22","Colisión",2012,"San Juan Sacatepéquez","20-24","Mayor",NA,NA,NA,NA
26,"Mayo","Sábado",19,"Zacapa","Rural",22,"Hombre",22,"Ignorado","Camión","Blanco","22","Colisión",2012,"Gualán","55 y más","Mayor",NA,NA,NA,NA
26,"Mayo","Sábado",19,"Zacapa","Rural",22,"Ignorado",22,"Ignorado","Pick up","Blanco","22","Colisión",2012,"Gualán","Ignorado","Ignorado",NA,NA,NA,NA
26,"Mayo","Sábado",19,"Santa Rosa","Rural",22,"Hombre",22,"Ebrio","Pick up","Rojo","22","Choque",2012,"Chiquimulilla","40-44","Mayor",NA,NA,NA,NA
26,"Mayo","Sábado",7,"Quetzaltenango","Rural",22,"Ignorado",22,"Ignorado","Ignorado","Ignorado","22","Colisión",2012,"Quetzaltenango","Ignorado","Ignorado",NA,NA,NA,NA
26,"Mayo","Sábado",7,"Quetzaltenango","Rural",22,"Hombre",22,"Ignorado","Motocicleta","Ignorado","22","Colisión",2012,"Quetzaltenango","20-24","Mayor",NA,NA,NA,NA
