"","num_corre","día_ocu","año_ocu","hora_ocu","mes_ocu","día_sem_ocu","mupio_ocu","depto_ocu","área_geo_ocu","sexo_per","zona_ocu","edad_per","estado_con","mayor_menor","tipo_veh","marca_veh","color_veh","modelo_veh","tipo_eve","g_edad_80ymás","g_edad_60ymás","edad_quinquenales","g_hora","g_hora_5","g_modelo_veh"
"4868",4868,22,2016,16,7,5,1904,19,1,1,99,34,9,1,1,15,3,1996,1,5,5,7,3,2,3
"4869",4869,22,2016,16,7,5,1904,19,1,1,99,37,9,1,6,19,2,9999,1,6,6,8,3,2,6
"4870",4870,22,2016,20,7,5,101,1,1,2,1,60,9,1,1,41,9,2012,1,11,11,13,4,3,5
"4871",4871,22,2016,20,7,5,101,1,1,1,1,26,9,1,4,18,5,9999,1,4,4,6,4,3,6
"4872",4872,22,2016,21,7,5,101,1,1,1,5,30,9,1,1,56,5,1994,1,5,5,7,4,3,3
"4873",4873,22,2016,21,7,5,101,1,1,1,5,18,9,1,4,77,9,9999,1,2,2,4,4,3,6
"4874",4874,22,2016,21,7,5,102,1,1,1,99,19,9,1,14,6,6,9999,1,2,2,4,4,3,6
"4875",4875,22,2016,21,7,5,102,1,1,1,99,20,9,1,4,6,5,9999,1,3,3,5,4,3,6
"4876",4876,22,2016,21,7,5,113,1,1,1,99,28,9,1,4,67,1,9999,2,4,4,6,4,3,6
"4877",4877,23,2016,2,7,6,101,1,1,1,2,45,9,1,2,52,2,2009,2,8,8,10,1,1,4
"4878",4878,23,2016,3,7,6,101,1,1,1,6,38,1,1,1,56,1,9999,1,6,6,8,1,1,6
"4879",4879,23,2016,3,7,6,101,1,1,1,6,999,9,1,4,67,1,9999,1,16,12,18,1,1,6
"4880",4880,23,2016,20,7,6,109,1,1,1,99,45,9,1,3,999,99,9999,1,8,8,10,4,3,6
"4881",4881,23,2016,20,7,6,109,1,1,1,99,42,9,1,4,999,99,9999,1,7,7,9,4,3,6
"4882",4882,23,2016,23,7,6,109,1,1,1,99,25,9,1,4,999,5,9999,1,4,4,6,4,3,6
"4883",4883,23,2016,23,7,6,109,1,1,1,99,27,9,1,1,69,4,9999,1,4,4,6,4,3,6
"4884",4884,23,2016,7,7,6,505,5,1,1,99,62,9,1,9,52,11,2007,1,11,11,13,2,1,4
"4885",4885,23,2016,7,7,6,505,5,1,1,99,26,2,1,4,54,1,9999,1,4,4,6,2,1,6
"4886",4886,23,2016,8,7,6,504,5,2,1,99,47,9,1,5,26,2,1992,1,8,8,10,2,1,3
"4887",4887,23,2016,8,7,6,504,5,2,2,99,14,9,2,4,18,9,9999,1,1,1,3,2,1,6
"4888",4888,23,2016,22,7,6,601,6,2,1,99,19,2,1,1,69,11,1996,2,2,2,4,4,3,3
"4889",4889,23,2016,18,7,6,208,2,2,1,99,48,1,1,12,999,99,9999,1,8,8,10,4,3,6
"4890",4890,23,2016,18,7,6,208,2,2,1,99,15,9,2,1,999,99,9999,1,2,2,4,4,3,6
"4891",4891,23,2016,18,7,6,1802,18,2,1,99,26,9,1,4,999,99,9999,1,4,4,6,4,3,6
"4892",4892,23,2016,13,7,6,1406,14,2,1,99,999,9,1,4,999,99,9999,1,16,12,18,3,2,6
"4893",4893,23,2016,13,7,6,1406,14,2,1,99,999,9,1,3,69,4,9999,1,16,12,18,3,2,6
"4894",4894,23,2016,3,7,6,301,3,1,9,99,999,9,9,9,69,2,9999,2,16,12,18,1,1,6
"4895",4895,24,2016,22,7,7,111,1,1,1,99,69,2,1,1,4,4,9999,1,12,11,14,4,3,6
"4896",4896,24,2016,22,7,7,111,1,1,2,99,22,1,1,1,27,1,9999,1,3,3,5,4,3,6
"4897",4897,24,2016,2,7,7,109,1,1,9,99,999,9,9,1,15,2,9999,1,16,12,18,1,1,6
"4898",4898,24,2016,2,7,7,109,1,1,1,99,41,9,1,1,48,4,2005,1,7,7,9,1,1,4
"4899",4899,24,2016,5,7,7,101,1,1,1,5,26,2,1,1,27,99,9999,2,4,4,6,1,1,6
"4900",4900,24,2016,1,7,7,101,1,1,9,12,999,9,9,99,999,99,9999,1,16,12,18,1,1,6
"4901",4901,24,2016,1,7,7,101,1,1,1,12,30,9,1,4,72,5,9999,1,5,5,7,1,1,6
"4902",4902,24,2016,7,7,7,705,7,2,1,99,38,9,1,3,69,3,1992,3,6,6,8,2,1,3
"4903",4903,24,2016,14,7,7,506,5,2,1,99,52,9,1,4,6,1,9999,1,9,9,11,3,2,6
"4904",4904,24,2016,14,7,7,506,5,2,1,99,999,9,1,4,6,5,9999,1,16,12,18,3,2,6
"4905",4905,24,2016,12,7,7,605,6,2,1,99,22,9,1,4,999,99,9999,1,3,3,5,3,2,6
"4906",4906,24,2016,12,7,7,605,6,2,9,99,999,9,9,6,30,7,1990,1,16,12,18,3,2,3
"4907",4907,24,2016,13,7,7,2107,21,2,1,99,48,9,1,2,999,4,9999,4,8,8,10,3,2,6
"4908",4908,24,2016,13,7,7,1803,18,2,9,99,999,9,9,2,999,4,9999,3,16,12,18,3,2,6
"4909",4909,24,2016,8,7,7,2107,21,2,9,99,999,9,9,3,69,2,9999,4,16,12,18,2,1,6
"4910",4910,24,2016,18,7,7,501,5,1,1,99,28,2,1,3,999,5,9999,2,4,4,6,4,3,6
"4911",4911,24,2016,14,7,7,1304,13,1,1,99,53,2,1,3,69,4,1988,2,9,9,11,3,2,2
"4912",4912,24,2016,22,7,7,1401,14,1,1,99,30,9,1,1,48,9,9999,1,5,5,7,4,3,6
"4913",4913,24,2016,22,7,7,1401,14,1,1,99,42,9,1,4,67,5,9999,1,7,7,9,4,3,6
"4914",4914,24,2016,22,7,7,107,1,1,1,99,38,1,1,1,15,3,2001,1,6,6,8,4,3,4
"4915",4915,24,2016,22,7,7,107,1,1,1,99,30,2,1,1,27,2,1991,1,5,5,7,4,3,3
"4916",4916,24,2016,22,7,7,901,9,1,1,99,33,2,1,2,10,99,2000,1,5,5,7,4,3,4
"4917",4917,24,2016,15,7,7,920,9,1,1,99,56,1,1,1,21,6,1994,1,10,10,12,3,2,3
"4918",4918,24,2016,15,7,7,920,9,1,1,99,52,1,1,1,69,2,2007,1,9,9,11,3,2,4
"4919",4919,24,2016,23,7,7,110,1,1,1,99,48,9,1,6,999,2,9999,1,8,8,10,4,3,6
"4920",4920,24,2016,23,7,7,110,1,1,1,99,28,9,1,1,56,1,9999,1,4,4,6,4,3,6
"4921",4921,24,2016,21,7,7,401,4,1,9,99,999,9,9,4,999,99,9999,1,16,12,18,4,3,6
"4922",4922,25,2016,14,7,1,101,1,1,1,18,34,1,1,12,50,3,9999,1,5,5,7,3,2,6
"4923",4923,25,2016,14,7,1,101,1,1,1,18,21,1,1,4,6,3,9999,1,3,3,5,3,2,6
"4924",4924,25,2016,0,7,1,101,1,1,1,5,32,2,1,1,27,8,1986,1,5,5,7,1,1,2
"4925",4925,25,2016,0,7,1,101,1,1,1,5,21,1,1,1,69,2,2007,1,3,3,5,1,1,4
"4926",4926,25,2016,13,7,1,101,1,1,1,12,52,1,1,12,999,1,9999,1,9,9,11,3,2,6
"4927",4927,25,2016,13,7,1,101,1,1,9,12,999,9,9,4,999,99,9999,1,16,12,18,3,2,6
"4928",4928,25,2016,0,7,1,109,1,1,1,99,35,9,1,1,69,99,9999,1,6,6,8,1,1,6
"4929",4929,25,2016,0,7,1,109,1,1,1,99,999,9,1,2,23,99,2002,1,16,12,18,1,1,4
"4930",4930,25,2016,10,7,1,111,1,1,1,99,36,9,1,4,999,99,9999,1,6,6,8,2,1,6
"4931",4931,25,2016,10,7,1,111,1,1,9,99,999,9,9,4,999,99,9999,1,16,12,18,2,1,6
"4932",4932,25,2016,22,7,1,110,1,2,1,99,50,2,1,3,56,9,1993,1,9,9,11,4,3,3
"4933",4933,25,2016,22,7,1,110,1,2,1,99,53,1,1,1,69,5,2002,1,9,9,11,4,3,4
"4934",4934,25,2016,23,7,1,117,1,1,2,99,36,1,1,1,10,3,1998,1,6,6,8,4,3,3
"4935",4935,25,2016,23,7,1,117,1,1,1,99,22,9,1,4,32,1,1998,1,3,3,5,4,3,3
"4936",4936,25,2016,16,7,1,2205,22,2,1,99,32,9,1,4,999,99,9999,1,5,5,7,3,2,6
"4937",4937,25,2016,16,7,1,2205,22,2,9,99,999,9,9,3,999,1,9999,1,16,12,18,3,2,6
"4938",4938,25,2016,21,7,1,2004,20,2,1,99,31,9,1,3,999,5,9999,4,5,5,7,4,3,6
"4939",4939,25,2016,22,7,1,1901,19,1,2,99,40,9,1,4,999,99,9999,4,7,7,9,4,3,6
"4940",4940,25,2016,21,7,1,501,5,2,1,99,36,2,1,3,73,2,2016,1,6,6,8,4,3,5
"4941",4941,25,2016,21,7,1,501,5,2,1,99,999,1,1,4,32,1,9999,1,16,12,18,4,3,6
"4942",4942,25,2016,22,7,1,509,5,2,1,99,30,2,1,4,100,3,9999,4,5,5,7,4,3,6
"4943",4943,25,2016,3,7,1,513,5,2,1,99,29,9,1,4,6,5,9999,2,4,4,6,1,1,6
"4944",4944,25,2016,19,7,1,1001,10,2,9,99,999,9,9,12,999,99,9999,1,16,12,18,4,3,6
"4945",4945,25,2016,19,7,1,1001,10,2,1,99,20,9,1,18,999,99,9999,1,3,3,5,4,3,6
"4946",4946,25,2016,22,7,1,901,9,1,9,99,999,9,9,3,69,3,9999,4,16,12,18,4,3,6
"4947",4947,25,2016,20,7,1,1201,12,1,1,99,25,9,1,1,48,5,9999,1,4,4,6,4,3,6
"4948",4948,25,2016,20,7,1,1201,12,1,1,99,22,9,1,9,69,3,2007,1,3,3,5,4,3,4
"4949",4949,25,2016,19,7,1,1409,14,2,1,99,34,1,1,5,31,99,9999,1,5,5,7,4,3,6
"4950",4950,25,2016,19,7,1,1409,14,2,1,99,17,1,2,4,64,1,9999,1,2,2,4,4,3,6
"4951",4951,25,2016,7,7,1,401,4,1,9,99,999,9,9,11,999,99,9999,1,16,12,18,2,1,6
"4952",4952,25,2016,7,7,1,401,4,1,1,99,22,9,1,4,999,99,9999,1,3,3,5,2,1,6
"4953",4953,25,2016,14,7,1,402,4,1,1,99,41,1,1,3,69,1,9999,1,7,7,9,3,2,6
"4954",4954,25,2016,14,7,1,402,4,1,1,99,23,1,1,5,17,3,9999,1,3,3,5,3,2,6
"4955",4955,26,2016,3,7,2,101,1,1,1,4,27,2,1,1,28,2,2015,2,4,4,6,1,1,5
"4956",4956,26,2016,20,7,2,108,1,2,1,99,53,9,1,9,31,4,9999,1,9,9,11,4,3,6
"4957",4957,26,2016,20,7,2,108,1,2,1,99,25,9,1,9,52,2,9999,1,4,4,6,4,3,6
"4958",4958,26,2016,5,7,2,1409,14,2,1,99,39,9,1,3,69,4,9999,2,6,6,8,1,1,6
"4959",4959,26,2016,11,7,2,506,5,2,1,99,60,9,1,4,999,99,9999,2,11,11,13,2,1,6
"4960",4960,26,2016,19,7,2,608,6,2,1,99,25,1,1,3,69,6,1995,1,4,4,6,4,3,3
"4961",4961,26,2016,19,7,2,608,6,2,1,99,46,1,1,6,30,2,2000,1,8,8,10,4,3,4
"4962",4962,26,2016,21,7,2,201,2,2,1,99,999,9,1,14,6,1,9999,1,16,12,18,4,3,6
"4963",4963,26,2016,22,7,2,401,4,2,9,99,999,9,9,2,31,10,9999,1,16,12,18,4,3,6
"4964",4964,26,2016,22,7,2,401,4,2,9,99,999,9,9,6,19,2,1995,1,16,12,18,4,3,3
"4965",4965,26,2016,22,7,2,401,4,2,1,99,999,1,1,9,56,4,2013,1,16,12,18,4,3,5
"4966",4966,26,2016,22,7,2,401,4,2,1,99,999,1,1,12,50,2,9999,1,16,12,18,4,3,6
"4967",4967,26,2016,0,7,2,312,3,1,1,99,33,2,1,4,27,99,9999,2,5,5,7,1,1,6
"4968",4968,26,2016,0,7,2,106,1,1,1,99,30,9,1,1,48,11,2003,1,5,5,7,1,1,4
"4969",4969,26,2016,0,7,2,106,1,1,1,99,30,9,1,1,27,3,2006,1,5,5,7,1,1,4
"4970",4970,26,2016,20,7,2,101,1,1,1,12,26,9,1,12,999,7,1993,1,4,4,6,4,3,3
"4971",4971,26,2016,20,7,2,101,1,1,1,12,999,9,1,5,31,2,2012,1,16,12,18,4,3,5
"4972",4972,26,2016,20,7,2,101,1,1,1,12,999,9,1,11,69,2,2016,1,16,12,18,4,3,5
"4973",4973,27,2016,9,7,3,101,1,1,1,3,40,1,1,3,69,4,2017,1,7,7,9,2,1,5
"4974",4974,27,2016,9,7,3,101,1,1,1,3,999,1,1,4,6,17,2013,1,16,12,18,2,1,5
"4975",4975,27,2016,22,7,3,101,1,1,1,17,31,1,1,12,30,17,1994,1,5,5,7,4,3,3
"4976",4976,27,2016,22,7,3,101,1,1,9,17,999,9,9,9,28,7,2003,1,16,12,18,4,3,4
"4977",4977,27,2016,9,7,3,1901,19,2,1,99,22,1,1,1,56,4,1989,1,3,3,5,2,1,2
"4978",4978,27,2016,9,7,3,1901,19,2,1,99,26,1,1,4,999,3,9999,1,4,4,6,2,1,6
"4979",4979,27,2016,19,7,3,1904,19,1,1,99,17,1,2,4,27,1,9999,1,2,2,4,4,3,6
"4980",4980,27,2016,19,7,3,1904,19,1,9,99,999,9,9,10,27,1,9999,1,16,12,18,4,3,6
"4981",4981,27,2016,8,7,3,1703,17,1,1,99,38,1,1,99,52,3,2016,1,6,6,8,2,1,5
"4982",4982,27,2016,8,7,3,1703,17,1,1,99,15,1,2,4,6,5,9999,1,2,2,4,2,1,6
"4983",4983,27,2016,22,7,3,1710,17,1,1,99,28,1,1,3,69,2,9999,3,4,4,6,4,3,6
"4984",4984,28,2016,20,7,4,105,1,2,1,99,23,2,1,1,69,3,1994,1,3,3,5,4,3,3
"4985",4985,28,2016,20,7,4,105,1,2,1,99,24,9,1,4,96,5,2000,1,3,3,5,4,3,4
"4986",4986,28,2016,13,7,4,101,1,1,2,12,19,1,1,1,52,2,9999,1,2,2,4,3,2,6
"4987",4987,28,2016,13,7,4,101,1,1,1,12,29,1,1,4,27,1,9999,1,4,4,6,3,2,6
"4988",4988,28,2016,19,7,4,101,1,1,1,12,30,9,1,4,6,5,9999,4,5,5,7,4,3,6
"4989",4989,28,2016,22,7,4,117,1,1,1,99,23,9,1,4,6,3,9999,1,3,3,5,4,3,6
"4990",4990,28,2016,22,7,4,117,1,1,1,99,18,9,1,4,67,1,9999,1,2,2,4,4,3,6
"4991",4991,28,2016,8,7,4,2102,21,2,1,99,23,9,1,2,23,5,1993,4,3,3,5,2,1,3
"4992",4992,28,2016,20,7,4,1901,19,2,1,99,21,9,1,1,73,1,9999,1,3,3,5,4,3,6
"4993",4993,28,2016,20,7,4,1901,19,2,1,99,26,9,1,4,67,1,9999,1,4,4,6,4,3,6
"4994",4994,28,2016,4,7,4,501,5,2,1,99,28,1,1,1,48,7,9999,2,4,4,6,1,1,6
"4995",4995,28,2016,20,7,4,511,5,1,1,99,39,9,1,5,30,1,1995,1,6,6,8,4,3,3
"4996",4996,28,2016,20,7,4,511,5,1,1,99,51,9,1,3,17,1,1998,1,9,9,11,4,3,3
"4997",4997,28,2016,15,7,4,513,5,2,9,99,999,9,9,99,999,99,9999,1,16,12,18,3,2,6
"4998",4998,28,2016,15,7,4,513,5,2,2,99,20,9,1,4,999,99,9999,1,3,3,5,3,2,6
"4999",4999,28,2016,20,7,4,920,9,2,1,99,25,9,1,4,6,5,9999,4,4,4,6,4,3,6
"5000",5000,28,2016,15,7,4,1217,12,2,1,99,46,1,1,6,19,7,9999,1,8,8,10,3,2,6
"5001",5001,28,2016,15,7,4,1217,12,2,2,99,37,1,1,4,999,99,9999,1,6,6,8,3,2,6
"5002",5002,28,2016,19,7,4,1508,15,2,9,99,999,9,9,5,999,99,9999,1,16,12,18,4,3,6
"5003",5003,28,2016,19,7,4,1508,15,2,1,99,19,9,1,4,999,99,9999,1,2,2,4,4,3,6
"5004",5004,28,2016,19,7,4,1406,14,2,9,99,999,9,9,6,999,99,9999,1,16,12,18,4,3,6
"5005",5005,28,2016,19,7,4,1406,14,2,1,99,30,9,1,2,999,99,9999,1,5,5,7,4,3,6
"5006",5006,29,2016,21,7,5,101,1,1,1,1,33,1,1,4,32,6,9999,1,5,5,7,4,3,6
"5007",5007,29,2016,21,7,5,101,1,1,1,1,25,1,1,4,18,3,9999,1,4,4,6,4,3,6
"5008",5008,29,2016,23,7,5,101,1,1,1,14,26,1,1,4,999,99,9999,2,4,4,6,4,3,6
"5009",5009,29,2016,22,7,5,109,1,1,1,99,36,1,1,4,6,1,9999,1,6,6,8,4,3,6
"5010",5010,29,2016,22,7,5,109,1,1,1,99,19,1,1,4,27,4,9999,1,2,2,4,4,3,6
"5011",5011,29,2016,5,7,5,117,1,1,2,99,25,1,1,1,48,6,9999,1,4,4,6,1,1,6
"5012",5012,29,2016,5,7,5,117,1,1,1,99,39,1,1,4,999,5,9999,1,6,6,8,1,1,6
"5013",5013,29,2016,2,7,5,1601,16,1,9,99,999,9,9,2,67,4,9999,2,16,12,18,1,1,6
"5014",5014,29,2016,15,7,5,1504,15,1,1,99,43,1,1,4,999,99,9999,1,7,7,9,3,2,6
"5015",5015,29,2016,15,7,5,1504,15,1,2,99,26,1,1,4,999,99,9999,1,4,4,6,3,2,6
"5016",5016,29,2016,21,7,5,205,2,2,1,99,20,1,1,4,999,99,9999,2,3,3,5,4,3,6
"5017",5017,29,2016,7,7,5,1801,18,2,2,99,60,1,1,1,999,4,2016,1,11,11,13,2,1,5
"5018",5018,29,2016,7,7,5,1801,18,2,2,99,47,1,1,2,31,5,9999,1,8,8,10,2,1,6
"5019",5019,29,2016,11,7,5,1710,17,2,1,99,20,1,1,4,999,99,9999,1,3,3,5,2,1,6
"5020",5020,29,2016,11,7,5,1710,17,2,1,99,29,1,1,7,999,17,9999,1,4,4,6,2,1,6
"5021",5021,30,2016,4,7,6,101,1,1,1,2,25,2,1,2,27,9,2008,1,4,4,6,1,1,4
"5022",5022,30,2016,4,7,6,101,1,1,1,2,23,2,1,4,18,1,9999,1,3,3,5,1,1,6
"5023",5023,30,2016,15,7,6,101,1,1,1,8,33,1,1,1,74,1,2004,1,5,5,7,3,2,4
"5024",5024,30,2016,15,7,6,101,1,1,2,8,32,1,1,4,27,9,2007,1,5,5,7,3,2,4
"5025",5025,30,2016,5,7,6,106,1,2,1,99,25,1,1,4,6,5,9999,2,4,4,6,1,1,6
"5026",5026,30,2016,23,7,6,101,1,1,1,5,28,2,1,1,69,2,1994,2,4,4,6,4,3,3
"5027",5027,30,2016,23,7,6,106,1,2,1,99,50,2,1,1,41,99,2015,1,9,9,11,4,3,5
"5028",5028,30,2016,23,7,6,106,1,2,1,99,22,1,1,1,69,2,1985,1,3,3,5,4,3,2
"5029",5029,30,2016,23,7,6,106,1,2,1,99,35,1,1,1,67,4,9999,1,6,6,8,4,3,6
"5030",5030,30,2016,6,7,6,101,1,1,1,12,999,1,1,1,52,1,1998,1,16,12,18,2,1,3
"5031",5031,30,2016,6,7,6,101,1,1,1,12,999,9,1,1,28,2,9999,1,16,12,18,2,1,6
"5032",5032,30,2016,21,7,6,109,1,1,1,99,24,1,1,4,6,5,9999,1,3,3,5,4,3,6
"5033",5033,30,2016,21,7,6,109,1,1,1,99,23,2,1,4,62,9,9999,1,3,3,5,4,3,6
"5034",5034,30,2016,1,7,6,117,1,1,1,99,35,9,1,4,18,5,9999,2,6,6,8,1,1,6
"5035",5035,30,2016,18,7,6,113,1,1,2,99,36,1,1,1,48,4,1993,1,6,6,8,4,3,3
"5036",5036,30,2016,18,7,6,113,1,1,1,99,55,1,1,4,32,2,2016,1,10,10,12,4,3,5
"5037",5037,30,2016,10,7,6,1903,19,2,1,99,15,1,2,4,999,99,9999,4,2,2,4,2,1,6
"5038",5038,30,2016,18,7,6,511,5,2,1,99,33,1,1,2,48,5,2008,1,5,5,7,4,3,4
"5039",5039,30,2016,18,7,6,511,5,2,1,99,56,1,1,5,31,2,2006,1,10,10,12,4,3,4
"5040",5040,30,2016,11,7,6,1101,11,2,1,99,33,1,1,6,30,1,1998,1,5,5,7,2,1,3
"5041",5041,30,2016,11,7,6,1101,11,2,2,99,37,1,1,3,17,1,2006,1,6,6,8,2,1,4
"5042",5042,30,2016,10,7,6,1601,16,2,1,99,25,1,1,4,76,5,2014,1,4,4,6,2,1,5
"5043",5043,30,2016,10,7,6,1601,16,2,1,99,24,1,1,4,6,3,2015,1,3,3,5,2,1,5
"5044",5044,30,2016,21,7,6,1502,15,2,1,99,32,2,1,9,69,4,2015,2,5,5,7,4,3,5
"5045",5045,30,2016,6,7,6,207,2,2,1,99,27,2,1,4,27,17,9999,4,4,4,6,2,1,6
"5046",5046,30,2016,20,7,6,203,2,2,1,99,46,2,1,6,999,2,2015,1,8,8,10,4,3,5
"5047",5047,30,2016,20,7,6,203,2,2,2,99,42,1,1,2,17,4,2005,1,7,7,9,4,3,4
"5048",5048,30,2016,21,7,6,201,2,2,1,99,32,1,1,4,999,99,9999,4,5,5,7,4,3,6
"5049",5049,30,2016,21,7,6,201,2,2,1,99,44,1,1,4,999,99,9999,1,7,7,9,4,3,6
"5050",5050,30,2016,21,7,6,201,2,2,9,99,999,1,9,14,999,99,9999,1,16,12,18,4,3,6
"5051",5051,30,2016,22,7,6,206,2,2,1,99,20,1,1,5,999,99,9999,3,3,3,5,4,3,6
"5052",5052,30,2016,22,7,6,201,2,2,1,99,999,1,1,6,999,99,9999,4,16,12,18,4,3,6
"5053",5053,30,2016,10,7,6,1406,14,2,1,99,999,1,1,2,999,7,9999,1,16,12,18,2,1,6
"5054",5054,30,2016,10,7,6,1406,14,2,1,99,17,1,2,4,999,99,9999,1,2,2,4,2,1,6
"5055",5055,30,2016,21,7,6,312,3,2,1,99,21,2,1,3,10,5,2005,1,3,3,5,4,3,4
"5056",5056,30,2016,21,7,6,312,3,2,1,99,46,1,1,4,64,4,9999,1,8,8,10,4,3,6
"5057",5057,30,2016,21,7,6,312,3,2,1,99,23,1,1,4,999,99,1992,1,3,3,5,4,3,3
"5058",5058,31,2016,3,7,7,101,1,1,1,9,21,9,1,4,6,5,9999,2,3,3,5,1,1,6
"5059",5059,31,2016,11,7,7,101,1,1,1,9,32,1,1,1,27,4,2005,1,5,5,7,2,1,4
"5060",5060,31,2016,11,7,7,101,1,1,1,9,53,1,1,1,28,2,2015,1,9,9,11,2,1,5
"5061",5061,31,2016,19,7,7,101,1,1,1,1,31,2,1,1,52,4,9999,1,5,5,7,4,3,6
"5062",5062,31,2016,19,7,7,101,1,1,2,1,27,1,1,3,69,9,9999,1,4,4,6,4,3,6
"5063",5063,31,2016,20,7,7,101,1,1,1,16,26,2,1,4,6,5,2014,4,4,4,6,4,3,5
"5064",5064,31,2016,10,7,7,115,1,2,1,99,61,1,1,3,69,2,1982,1,11,11,13,2,1,2
"5065",5065,31,2016,10,7,7,115,1,2,1,99,21,1,1,4,6,2,2004,1,3,3,5,2,1,4
"5066",5066,31,2016,1,7,7,117,1,1,1,99,30,9,1,4,999,99,9999,4,5,5,7,1,1,6
"5067",5067,31,2016,1,7,7,1907,19,2,1,99,25,1,1,4,999,1,9999,2,4,4,6,1,1,6
"5068",5068,31,2016,5,7,7,505,5,2,1,99,21,1,1,4,6,4,2015,4,3,3,5,1,1,5
"5069",5069,31,2016,14,7,7,507,5,2,1,99,25,9,1,3,69,3,9999,3,4,4,6,3,2,6
"5070",5070,31,2016,22,7,7,513,5,2,1,99,23,2,1,4,6,1,2012,1,3,3,5,4,3,5
"5071",5071,31,2016,22,7,7,513,5,2,1,99,24,1,1,4,6,1,2012,1,3,3,5,4,3,5
"5072",5072,31,2016,23,7,7,502,5,2,1,99,24,2,1,4,6,5,9999,2,3,3,5,4,3,6
"5073",5073,31,2016,21,7,7,601,6,2,1,99,56,1,1,5,19,2,9999,1,10,10,12,4,3,6
"5074",5074,31,2016,21,7,7,601,6,2,1,99,45,1,1,3,48,4,9999,1,8,8,10,4,3,6
"5075",5075,31,2016,18,7,7,601,6,2,1,99,54,2,1,3,999,2,9999,1,9,9,11,4,3,6
"5076",5076,31,2016,18,7,7,601,6,2,1,99,31,1,1,7,999,99,9999,1,5,5,7,4,3,6
"5077",5077,31,2016,16,7,7,901,9,1,1,99,40,1,1,1,56,1,1991,2,7,7,9,3,2,3
"5078",5078,31,2016,20,7,7,1301,13,1,1,99,37,1,1,4,999,99,9999,2,6,6,8,4,3,6
"5079",5079,31,2016,6,7,7,1613,16,2,1,99,999,2,1,12,30,7,9999,3,16,12,18,2,1,6
"5080",5080,31,2016,20,7,7,1601,16,2,1,99,25,1,1,4,27,1,9999,1,4,4,6,4,3,6
"5081",5081,31,2016,20,7,7,1601,16,2,9,99,999,9,9,4,32,5,9999,1,16,12,18,4,3,6
"5082",5082,31,2016,20,7,7,1804,18,2,1,99,40,9,1,4,999,99,9999,1,7,7,9,4,3,6
"5083",5083,31,2016,15,7,7,709,7,2,1,99,31,1,1,3,999,99,9999,4,5,5,7,3,2,6
"5084",5084,31,2016,13,7,7,406,4,2,1,99,39,1,1,1,27,3,2008,3,6,6,8,3,2,4
"5085",5085,31,2016,2,7,7,301,3,1,1,99,22,1,1,4,18,1,9999,2,3,3,5,1,1,6
"5086",5086,1,2016,10,8,1,101,1,1,1,1,32,9,1,3,56,2,1986,1,5,5,7,2,1,2
"5087",5087,1,2016,10,8,1,101,1,1,1,1,36,9,1,2,28,4,2013,1,6,6,8,2,1,5
"5088",5088,1,2016,9,8,1,1014,10,2,1,99,37,9,1,3,56,2,2015,1,6,6,8,2,1,5
"5089",5089,1,2016,9,8,1,1014,10,2,1,99,31,9,1,2,48,3,9999,1,5,5,7,2,1,6
"5090",5090,1,2016,9,8,1,1014,10,2,1,99,60,9,1,3,69,2,9999,1,11,11,13,2,1,6
"5091",5091,1,2016,11,8,1,1712,17,2,1,99,36,9,1,14,6,1,2013,1,6,6,8,2,1,5
"5092",5092,1,2016,11,8,1,1712,17,2,1,99,28,9,1,4,67,4,2012,1,4,4,6,2,1,5
"5093",5093,1,2016,11,8,1,312,3,2,1,99,42,9,1,3,69,4,2013,1,7,7,9,2,1,5
"5094",5094,1,2016,11,8,1,312,3,2,1,99,999,9,1,4,999,3,9999,1,16,12,18,2,1,6
"5095",5095,1,2016,18,8,1,108,1,2,1,99,35,9,1,4,27,3,9999,2,6,6,8,4,3,6
"5096",5096,1,2016,9,8,1,2201,22,2,1,99,23,9,1,1,69,5,9999,2,3,3,5,2,1,6
"5097",5097,1,2016,13,8,1,501,5,2,2,99,27,9,1,4,32,1,2015,1,4,4,6,3,2,5
"5098",5098,1,2016,13,8,1,501,5,2,1,99,62,9,1,4,27,5,2008,1,11,11,13,3,2,4
"5099",5099,1,2016,22,8,1,601,6,2,1,99,45,9,1,3,48,4,2014,1,8,8,10,4,3,5
"5100",5100,1,2016,22,8,1,601,6,2,1,99,56,9,1,5,19,99,9999,1,10,10,12,4,3,6
"5101",5101,1,2016,19,8,1,416,4,2,1,99,29,9,1,3,999,1,2000,1,4,4,6,4,3,4
"5102",5102,1,2016,19,8,1,416,4,2,1,99,999,9,1,3,999,5,9999,1,16,12,18,4,3,6
"5103",5103,1,2016,14,8,1,1101,11,1,1,99,39,2,1,2,52,2,9999,1,6,6,8,3,2,6
"5104",5104,1,2016,14,8,1,1101,11,1,1,99,20,1,1,4,32,1,2011,1,3,3,5,3,2,5
"5105",5105,1,2016,21,8,1,111,1,1,1,99,26,1,1,12,999,99,9999,2,4,4,6,4,3,6
"5106",5106,1,2016,21,8,1,111,1,1,1,99,43,9,1,4,72,3,9999,2,7,7,9,4,3,6
"5107",5107,1,2016,6,8,1,901,9,1,1,99,58,2,1,2,14,3,1982,1,10,10,12,2,1,2
"5108",5108,1,2016,6,8,1,901,9,1,1,99,21,1,1,1,56,3,2004,1,3,3,5,2,1,4
