"","núm_corre","año_ocu","día_ocu","hora_ocu","g_hora","g_hora_5","mes_ocu","día_sem_ocu","mupio_ocu","depto_ocu","zona_ocu","sexo_per","edad_per","g_edad_80ymás","g_edad_60ymás","edad_quinquenales","estado_con","mayor_menor","tipo_veh","marca_veh","color_veh","modelo_veh","g_modelo_veh","tipo_eve"
"3784",3784,2017,18,4,1,1,6,7,101,1,2,1,30,5,5,7,9,1,4,999,1,2005,4,1
"3785",3785,2017,18,3,1,1,6,7,101,1,4,1,23,3,3,5,2,1,1,41,4,2017,5,2
"3786",3786,2017,18,22,4,3,6,7,101,1,18,1,999,16,12,18,9,1,1,27,6,9999,6,1
"3787",3787,2017,18,22,4,3,6,7,101,1,18,1,999,16,12,18,9,1,2,90,2,9999,6,1
"3788",3788,2017,18,18,4,3,6,7,110,1,99,1,40,7,7,9,9,1,1,56,1,9999,6,1
"3789",3789,2017,18,18,4,3,6,7,110,1,99,1,60,11,11,13,9,1,3,999,8,2016,5,1
"3790",3790,2017,18,3,1,1,6,7,117,1,99,1,28,4,4,6,9,1,1,48,1,1993,3,2
"3791",3791,2017,18,14,3,2,6,7,2001,20,99,1,34,5,5,7,9,1,1,67,2,9999,6,1
"3792",3792,2017,18,14,3,2,6,7,2001,20,99,1,48,8,8,10,9,1,2,67,6,1995,3,1
"3793",3793,2017,18,7,2,1,6,7,501,5,99,1,33,5,5,7,9,1,1,52,11,2002,4,2
"3794",3794,2017,18,17,3,2,6,7,603,6,99,1,66,12,11,14,9,1,1,69,5,2005,4,1
"3795",3795,2017,18,17,3,2,6,7,603,6,99,1,16,2,2,4,9,2,4,27,5,2005,4,1
"3796",3796,2017,18,21,4,3,6,7,1002,10,99,1,27,4,4,6,2,1,1,69,2,1997,3,1
"3797",3797,2017,18,21,4,3,6,7,1002,10,99,1,35,6,6,8,2,1,14,6,1,9999,6,1
"3798",3798,2017,18,7,2,1,6,7,1105,11,99,1,40,7,7,9,9,1,9,69,2,2017,5,1
"3799",3799,2017,18,7,2,1,6,7,1105,11,99,1,50,9,9,11,9,1,3,69,6,1994,3,1
"3800",3800,2017,18,2,1,1,6,7,1215,12,99,1,39,6,6,8,9,1,2,27,4,2013,5,2
"3801",3801,2017,18,14,3,2,6,7,1320,13,99,1,999,16,12,18,9,1,3,999,2,9999,6,2
"3802",3802,2017,19,0,1,1,6,1,101,1,1,1,999,16,12,18,9,1,10,999,2,9999,6,1
"3803",3803,2017,19,0,1,1,6,1,101,1,1,1,36,6,6,8,9,1,4,6,5,2012,5,1
"3804",3804,2017,19,7,2,1,6,1,101,1,5,2,42,7,7,9,1,1,3,56,5,9999,6,1
"3805",3805,2017,19,7,2,1,6,1,101,1,5,1,25,4,4,6,9,1,4,67,4,9999,6,1
"3806",3806,2017,19,7,2,1,6,1,101,1,5,2,999,16,12,18,9,1,2,67,4,9999,6,1
"3807",3807,2017,19,11,2,1,6,1,107,1,99,1,32,5,5,7,9,1,1,52,1,1997,3,1
"3808",3808,2017,19,11,2,1,6,1,107,1,99,1,35,6,6,8,9,1,5,26,2,2007,4,1
"3809",3809,2017,19,11,2,1,6,1,117,1,99,1,53,9,9,11,9,1,1,48,2,9999,6,1
"3810",3810,2017,19,11,2,1,6,1,117,1,99,1,39,6,6,8,9,1,1,48,4,9999,6,1
"3811",3811,2017,19,19,4,3,6,1,117,1,99,2,31,5,5,7,2,1,1,73,1,9999,6,1
"3812",3812,2017,19,19,4,3,6,1,117,1,99,1,47,8,8,10,1,1,1,69,5,9999,6,1
"3813",3813,2017,19,15,3,2,6,1,2203,22,99,1,62,11,11,13,9,1,3,69,99,9999,6,2
"3814",3814,2017,19,18,4,3,6,1,2009,20,99,1,43,7,7,9,9,1,99,999,99,9999,6,1
"3815",3815,2017,19,18,4,3,6,1,2009,20,99,9,999,16,12,18,9,1,4,999,2,9999,6,1
"3816",3816,2017,19,20,4,3,6,1,2009,20,99,1,43,7,7,9,9,1,3,17,4,2004,4,1
"3817",3817,2017,19,20,4,3,6,1,2009,20,99,1,999,16,12,18,1,1,1,69,4,2011,5,1
"3818",3818,2017,19,0,1,1,6,1,603,6,99,1,43,7,7,9,9,1,2,52,3,2001,4,2
"3819",3819,2017,19,11,2,1,6,1,1001,10,99,1,38,6,6,8,1,1,9,28,6,9999,6,1
"3820",3820,2017,19,11,2,1,6,1,1001,10,99,1,23,3,3,5,1,1,4,18,5,2014,5,1
"3821",3821,2017,19,9,2,1,6,1,901,9,99,1,31,5,5,7,1,1,9,69,4,9999,6,1
"3822",3822,2017,19,9,2,1,6,1,901,9,99,1,57,10,10,12,1,1,3,56,4,9999,6,1
"3823",3823,2017,19,18,4,3,6,1,1201,12,99,1,34,5,5,7,2,1,2,17,11,2001,4,1
"3824",3824,2017,19,18,4,3,6,1,1201,12,99,1,29,4,4,6,1,1,1,52,4,2003,4,1
"3825",3825,2017,19,20,4,3,6,1,1230,12,99,1,32,5,5,7,9,1,6,19,3,1997,3,1
"3826",3826,2017,19,20,4,3,6,1,1230,12,99,1,34,5,5,7,9,1,4,999,1,9999,6,1
"3827",3827,2017,19,11,2,1,6,1,1804,18,99,1,31,5,5,7,9,1,6,30,2,1995,3,2
"3828",3828,2017,19,11,2,1,6,1,1804,18,99,1,29,4,4,6,9,1,4,27,4,9999,6,2
"3829",3829,2017,20,13,3,2,6,2,2101,21,99,2,90,15,11,17,9,1,99,999,3,9999,6,2
"3830",3830,2017,20,13,3,2,6,2,510,5,99,1,30,5,5,7,1,1,9,9,9,9999,6,1
"3831",3831,2017,20,13,3,2,6,2,510,5,99,1,22,3,3,5,1,1,4,67,5,9999,6,1
"3832",3832,2017,21,9,2,1,6,3,101,1,13,1,40,7,7,9,9,1,2,69,4,2016,5,1
"3833",3833,2017,21,9,2,1,6,3,101,1,13,1,27,4,4,6,9,1,4,32,1,2013,5,1
"3834",3834,2017,21,7,2,1,6,3,101,1,5,2,43,7,7,9,9,1,2,48,4,2009,4,1
"3835",3835,2017,21,7,2,1,6,3,101,1,5,2,41,7,7,9,9,1,1,74,1,2010,5,1
"3836",3836,2017,21,7,2,1,6,3,101,1,5,2,21,3,3,5,9,1,4,64,2,9999,6,1
"3837",3837,2017,21,13,3,2,6,3,1903,19,99,1,48,8,8,10,1,1,3,69,6,1994,3,1
"3838",3838,2017,21,13,3,2,6,3,1903,19,99,1,36,6,6,8,1,1,9,69,3,2007,4,1
"3839",3839,2017,21,14,3,2,6,3,1501,15,99,1,51,9,9,11,1,1,3,73,4,2017,5,1
"3840",3840,2017,21,14,3,2,6,3,1501,15,99,1,68,12,11,14,1,1,4,67,1,9999,6,1
"3841",3841,2017,21,14,3,2,6,3,301,3,99,1,49,8,8,10,9,1,2,52,99,9999,6,1
"3842",3842,2017,21,14,3,2,6,3,301,3,99,1,999,16,12,18,9,1,4,25,5,9999,6,1
"3843",3843,2017,22,1,1,1,6,4,101,1,2,1,28,4,4,6,2,1,1,27,5,9999,6,1
"3844",3844,2017,22,1,1,1,6,4,101,1,2,1,24,3,3,5,1,1,1,67,5,2017,5,1
"3845",3845,2017,22,23,4,3,6,4,101,1,9,1,25,4,4,6,9,1,4,6,1,9999,6,2
"3846",3846,2017,22,10,2,1,6,4,101,1,7,1,53,9,9,11,9,1,1,69,4,2008,4,1
"3847",3847,2017,22,10,2,1,6,4,101,1,7,1,32,5,5,7,9,1,4,67,3,2007,4,1
"3848",3848,2017,22,20,4,3,6,4,2101,21,99,1,36,6,6,8,9,1,3,17,99,9999,6,1
"3849",3849,2017,22,20,4,3,6,4,2101,21,99,1,23,3,3,5,9,1,4,6,3,2017,5,1
"3850",3850,2017,22,5,1,1,6,4,501,5,99,1,999,16,12,18,9,1,5,999,99,9999,6,1
"3851",3851,2017,22,5,1,1,6,4,501,5,99,1,40,7,7,9,9,1,5,999,99,9999,6,1
"3852",3852,2017,22,11,2,1,6,4,501,5,99,1,65,12,11,14,9,1,1,999,99,9999,6,1
"3853",3853,2017,22,11,2,1,6,4,501,5,99,1,51,9,9,11,9,1,6,19,3,9999,6,1
"3854",3854,2017,22,8,2,1,6,4,1707,17,99,1,20,3,3,5,9,1,3,48,10,2011,5,1
"3855",3855,2017,22,8,2,1,6,4,1707,17,99,1,28,4,4,6,9,1,4,32,1,2014,5,1
"3856",3856,2017,22,22,4,3,6,4,1412,14,99,1,20,3,3,5,9,1,5,999,14,9999,6,3
"3857",3857,2017,22,22,4,3,6,4,1411,14,99,1,39,6,6,8,9,1,4,27,5,9999,6,1
"3858",3858,2017,22,22,4,3,6,4,1411,14,99,1,999,16,12,18,9,1,8,67,99,2012,5,1
"3859",3859,2017,23,2,1,1,6,5,101,1,1,1,38,6,6,8,9,1,1,15,1,2006,4,1
"3860",3860,2017,23,2,1,1,6,5,101,1,1,1,19,2,2,4,9,1,4,999,4,9999,6,1
"3861",3861,2017,23,2,1,1,6,5,101,1,2,1,21,3,3,5,9,1,1,73,4,2008,4,2
"3862",3862,2017,23,8,2,1,6,5,105,1,99,1,999,16,12,18,9,1,12,999,99,9999,6,1
"3863",3863,2017,23,8,2,1,6,5,105,1,99,1,20,3,3,5,9,1,4,999,99,9999,6,1
"3864",3864,2017,23,20,4,3,6,5,501,5,99,1,31,5,5,7,9,1,2,27,4,9999,6,1
"3865",3865,2017,23,20,4,3,6,5,501,5,99,1,999,16,12,18,9,1,4,999,99,9999,6,1
"3866",3866,2017,23,13,3,2,6,5,1615,16,99,1,34,5,5,7,2,1,3,52,1,9999,6,1
"3867",3867,2017,23,13,3,2,6,5,1615,16,99,1,999,16,12,18,9,1,14,999,1,9999,6,1
"3868",3868,2017,23,0,1,1,6,5,710,7,99,1,31,5,5,7,9,1,1,10,5,9999,6,1
"3869",3869,2017,23,0,1,1,6,5,710,7,99,1,38,6,6,8,9,1,2,999,99,9999,6,1
"3870",3870,2017,23,23,4,3,6,5,401,4,99,1,29,4,4,6,9,1,1,69,99,9999,6,1
"3871",3871,2017,23,23,4,3,6,5,401,4,99,1,39,6,6,8,9,1,4,20,99,9999,6,1
"3872",3872,2017,24,1,1,1,6,6,101,1,1,2,32,5,5,7,9,1,1,27,6,1997,3,1
"3873",3873,2017,24,1,1,1,6,6,101,1,1,9,999,16,12,18,9,1,3,69,99,9999,6,1
"3874",3874,2017,24,2,1,1,6,6,101,1,6,1,53,9,9,11,2,1,1,48,4,9999,6,1
"3875",3875,2017,24,2,1,1,6,6,101,1,6,1,34,5,5,7,1,1,4,20,4,9999,6,1
"3876",3876,2017,24,4,1,1,6,6,117,1,99,1,27,4,4,6,1,1,1,999,2,9999,6,1
"3877",3877,2017,24,4,1,1,6,6,117,1,99,1,45,8,8,10,1,1,1,27,5,9999,6,1
"3878",3878,2017,24,8,2,1,6,6,109,1,99,1,22,3,3,5,2,1,1,73,4,2004,4,1
"3879",3879,2017,24,8,2,1,6,6,109,1,99,1,22,3,3,5,1,1,3,69,9,1979,1,1
"3880",3880,2017,24,6,2,1,6,6,109,1,99,9,999,16,12,18,9,1,1,999,3,9999,6,2
"3881",3881,2017,24,16,3,2,6,6,701,7,99,9,999,16,12,18,9,1,99,999,99,9999,6,1
"3882",3882,2017,24,16,3,2,6,6,701,7,99,1,16,2,2,4,9,2,14,999,99,9999,6,1
"3883",3883,2017,24,16,3,2,6,6,2001,20,99,1,27,4,4,6,1,1,1,28,2,2017,5,1
"3884",3884,2017,24,16,3,2,6,6,2001,20,99,2,44,7,7,9,1,1,1,48,4,2003,4,1
"3885",3885,2017,24,0,1,1,6,6,502,5,99,2,55,10,10,12,1,1,3,17,99,2003,4,1
"3886",3886,2017,24,0,1,1,6,6,502,5,99,1,25,4,4,6,9,1,1,52,5,9999,6,1
"3887",3887,2017,25,23,4,3,6,7,101,1,1,1,53,9,9,11,9,1,10,28,2,2012,5,1
"3888",3888,2017,25,23,4,3,6,7,101,1,1,1,22,3,3,5,9,1,2,69,2,1997,3,1
"3889",3889,2017,25,10,2,1,6,7,101,1,1,1,30,5,5,7,9,1,12,48,1,2010,5,1
"3890",3890,2017,25,10,2,1,6,7,101,1,1,1,43,7,7,9,9,1,4,67,5,9999,6,1
"3891",3891,2017,25,6,2,1,6,7,101,1,17,1,24,3,3,5,1,1,3,69,3,9999,6,4
"3892",3892,2017,25,20,4,3,6,7,101,1,13,1,28,4,4,6,2,1,4,27,3,1998,3,1
"3893",3893,2017,25,20,4,3,6,7,101,1,13,2,32,5,5,7,1,1,4,67,2,9999,6,1
"3894",3894,2017,25,20,4,3,6,7,107,1,99,1,999,16,12,18,1,1,14,6,1,9999,6,1
"3895",3895,2017,25,20,4,3,6,7,107,1,99,1,23,3,3,5,1,1,14,999,99,9999,6,1
"3896",3896,2017,25,0,1,1,6,7,1201,12,99,2,30,5,5,7,1,1,1,69,2,2005,4,1
"3897",3897,2017,25,0,1,1,6,7,1201,12,99,9,999,16,12,18,9,1,99,999,99,9999,6,1
"3898",3898,2017,25,3,1,1,6,7,109,1,99,1,42,7,7,9,9,1,4,35,5,2010,5,4
"3899",3899,2017,25,6,2,1,6,7,113,1,99,1,67,12,11,14,9,1,12,30,7,9999,6,3
"3900",3900,2017,25,10,2,1,6,7,1008,10,99,1,65,12,11,14,1,1,14,6,1,2016,5,1
"3901",3901,2017,25,10,2,1,6,7,1008,10,99,1,18,2,2,4,1,1,4,67,5,2010,5,1
"3902",3902,2017,25,14,3,2,6,7,1609,16,99,9,999,16,12,18,9,1,99,999,99,9999,6,1
"3903",3903,2017,25,14,3,2,6,7,1609,16,99,1,22,3,3,5,9,1,4,999,99,9999,6,1
"3904",3904,2017,25,15,3,2,6,7,1802,18,99,9,999,16,12,18,9,1,5,999,99,9999,6,1
"3905",3905,2017,25,0,1,1,6,7,1701,17,99,1,21,3,3,5,9,1,3,69,99,2009,4,1
"3906",3906,2017,25,0,1,1,6,7,1701,17,99,2,27,4,4,6,9,1,4,32,5,9999,6,1
"3907",3907,2017,26,2,1,1,6,1,101,1,11,1,27,4,4,6,9,1,4,999,99,9999,6,1
"3908",3908,2017,26,2,1,1,6,1,101,1,12,9,999,16,12,18,9,1,5,999,99,9999,6,2
"3909",3909,2017,26,2,1,1,6,1,101,1,12,1,32,5,5,7,9,1,9,999,99,9999,6,2
"3910",3910,2017,26,15,3,2,6,1,101,1,1,2,43,7,7,9,9,1,1,56,9,2015,5,1
"3911",3911,2017,26,15,3,2,6,1,101,1,1,1,47,8,8,10,9,1,4,6,3,2014,5,1
"3912",3912,2017,26,0,1,1,6,1,1802,18,99,1,50,9,9,11,1,1,12,159,2,9999,6,1
"3913",3913,2017,26,0,1,1,6,1,1802,18,99,1,999,16,12,18,1,1,5,26,2,2014,5,1
"3914",3914,2017,26,16,3,2,6,1,101,1,6,1,64,11,11,13,1,1,1,10,3,2005,4,1
"3915",3915,2017,26,16,3,2,6,1,101,1,6,1,28,4,4,6,1,1,4,6,5,9999,6,1
"3916",3916,2017,26,10,2,1,6,1,401,4,99,1,15,2,2,4,1,2,2,27,5,2005,4,1
"3917",3917,2017,26,10,2,1,6,1,401,4,99,9,999,16,12,18,9,1,12,30,7,1994,3,1
"3918",3918,2017,26,10,2,1,6,1,401,4,99,9,999,16,12,18,9,1,4,77,3,9999,6,1
"3919",3919,2017,26,10,2,1,6,1,401,4,99,9,999,16,12,18,9,1,4,67,1,2014,5,1
"3920",3920,2017,26,10,2,1,6,1,101,1,7,9,999,16,12,18,9,1,99,999,99,9999,6,1
"3921",3921,2017,26,10,2,1,6,1,101,1,7,1,16,2,2,4,9,2,4,999,99,9999,6,1
"3922",3922,2017,26,17,3,2,6,1,501,5,99,1,48,8,8,10,1,1,2,52,2,2001,4,1
"3923",3923,2017,26,17,3,2,6,1,501,5,99,1,24,3,3,5,1,1,4,6,5,9999,6,1
"3924",3924,2017,26,20,4,3,6,1,1103,11,99,1,48,8,8,10,2,1,3,27,4,9999,6,1
"3925",3925,2017,26,20,4,3,6,1,1103,11,99,1,30,5,5,7,1,1,3,69,3,1985,2,1
"3926",3926,2017,26,18,4,3,6,1,1301,13,99,1,999,16,12,18,1,1,4,27,99,9999,6,4
"3927",3927,2017,26,20,4,3,6,1,111,1,99,1,42,7,7,9,2,1,1,69,6,9999,6,1
"3928",3928,2017,26,20,4,3,6,1,111,1,99,1,30,5,5,7,1,1,4,77,5,9999,6,1
"3929",3929,2017,26,18,4,3,6,1,110,1,99,1,22,3,3,5,1,1,4,999,99,9999,6,4
"3930",3930,2017,27,7,2,1,6,2,101,1,10,1,35,6,6,8,9,1,4,67,3,9999,6,4
"3931",3931,2017,27,7,2,1,6,2,101,1,14,1,22,3,3,5,9,1,4,999,5,9999,6,2
"3932",3932,2017,27,0,1,1,6,2,101,1,21,1,30,5,5,7,1,1,1,48,4,2002,4,1
"3933",3933,2017,27,0,1,1,6,2,101,1,21,1,28,4,4,6,1,1,4,6,1,2016,5,1
"3934",3934,2017,27,1,1,1,6,2,109,1,99,2,36,6,6,8,9,1,1,28,4,9999,6,2
"3935",3935,2017,27,15,3,2,6,2,113,1,99,1,33,5,5,7,9,1,11,52,2,9999,6,1
"3936",3936,2017,27,15,3,2,6,2,113,1,99,1,35,6,6,8,9,1,4,3,2,9999,6,1
"3937",3937,2017,27,22,4,3,6,2,117,1,99,1,36,6,6,8,2,1,12,28,2,2013,5,1
"3938",3938,2017,27,22,4,3,6,2,117,1,99,9,999,16,12,18,9,9,2,27,99,9999,6,1
"3939",3939,2017,27,18,4,3,6,2,2201,22,99,1,25,4,4,6,1,1,1,48,4,2007,4,1
"3940",3940,2017,27,18,4,3,6,2,2201,22,99,1,23,3,3,5,1,1,4,5,2,9999,6,1
"3941",3941,2017,27,6,2,1,6,2,601,6,99,1,27,4,4,6,9,1,4,64,5,9999,6,4
"3942",3942,2017,27,22,4,3,6,2,1102,11,99,1,33,5,5,7,1,1,4,27,99,9999,6,1
"3943",3943,2017,27,22,4,3,6,2,1102,11,99,1,45,8,8,10,1,1,3,69,2,1983,2,1
"3944",3944,2017,27,3,1,1,6,2,1801,18,99,1,26,4,4,6,9,1,1,999,99,9999,6,1
"3945",3945,2017,27,3,1,1,6,2,1801,18,99,1,30,5,5,7,9,1,4,5,99,9999,6,1
"3946",3946,2017,28,17,3,2,6,3,101,1,1,2,50,9,9,11,1,1,2,27,4,2006,4,1
"3947",3947,2017,28,17,3,2,6,3,101,1,1,1,37,6,6,8,1,1,2,27,4,2017,5,1
"3948",3948,2017,28,17,3,2,6,3,101,1,6,1,57,10,10,12,9,1,3,56,5,9999,6,1
"3949",3949,2017,28,17,3,2,6,3,101,1,6,1,21,3,3,5,9,1,4,67,5,9999,6,1
"3950",3950,2017,28,1,1,1,6,3,101,1,12,1,28,4,4,6,9,1,4,67,5,9999,6,1
"3951",3951,2017,28,21,4,3,6,3,101,1,12,1,20,3,3,5,9,1,2,69,2,2017,5,1
"3952",3952,2017,28,6,2,1,6,3,109,1,99,9,999,16,12,18,9,1,99,999,99,9999,6,1
"3953",3953,2017,28,6,2,1,6,3,109,1,99,1,20,3,3,5,1,1,4,6,3,9999,6,1
"3954",3954,2017,28,3,1,1,6,3,2207,22,99,9,999,16,12,18,9,1,99,999,99,9999,6,1
"3955",3955,2017,28,3,1,1,6,3,2207,22,99,1,40,7,7,9,1,1,14,6,1,9999,6,1
"3956",3956,2017,28,14,3,2,6,3,2217,22,99,1,33,5,5,7,1,1,1,27,4,2006,4,1
"3957",3957,2017,28,14,3,2,6,3,2217,22,99,1,29,4,4,6,1,1,1,69,6,2003,4,1
"3958",3958,2017,28,19,4,3,6,3,1601,16,99,1,30,5,5,7,1,1,3,69,3,9999,6,4
"3959",3959,2017,29,23,4,3,6,4,101,1,1,1,22,3,3,5,1,1,1,69,4,2002,4,1
"3960",3960,2017,29,23,4,3,6,4,101,1,1,1,32,5,5,7,1,1,4,20,1,9999,6,1
"3961",3961,2017,29,18,4,3,6,4,1901,19,99,1,42,7,7,9,2,1,4,32,5,9999,6,1
"3962",3962,2017,29,18,4,3,6,4,1901,19,99,1,32,5,5,7,2,1,4,35,1,9999,6,1
"3963",3963,2017,29,16,3,2,6,4,1219,12,99,1,28,4,4,6,1,1,12,30,2,9999,6,4
"3964",3964,2017,29,11,2,1,6,4,1503,15,99,1,999,16,12,18,9,1,1,999,99,9999,6,1
"3965",3965,2017,29,22,4,3,6,4,1712,17,99,1,999,16,12,18,9,1,1,52,9,9999,6,1
"3966",3966,2017,29,22,4,3,6,4,1712,17,99,1,999,16,12,18,9,1,1,48,4,9999,6,1
"3967",3967,2017,30,17,3,2,6,5,101,1,8,1,19,2,2,4,9,1,1,27,9,1989,2,1
"3968",3968,2017,30,17,3,2,6,5,101,1,8,1,21,3,3,5,9,1,4,6,5,2016,5,1
"3969",3969,2017,30,7,2,1,6,5,107,1,99,1,24,3,3,5,9,1,1,10,1,9999,6,2
"3970",3970,2017,30,14,3,2,6,5,108,1,99,1,34,5,5,7,9,1,4,67,2,9999,6,2
"3971",3971,2017,30,19,4,3,6,5,106,1,99,1,26,4,4,6,9,1,4,6,1,9999,6,1
"3972",3972,2017,30,19,4,3,6,5,106,1,99,1,22,3,3,5,9,1,4,6,5,9999,6,1
"3973",3973,2017,30,12,3,2,6,5,109,1,99,1,999,16,12,18,9,1,12,30,1,9999,6,4
"3974",3974,2017,30,6,2,1,6,5,109,1,99,1,24,3,3,5,2,1,2,10,99,1994,3,1
"3975",3975,2017,30,6,2,1,6,5,109,1,99,1,29,4,4,6,9,1,4,6,5,2012,5,1
"3976",3976,2017,30,7,2,1,6,5,109,1,99,1,28,4,4,6,2,1,1,999,6,9999,6,1
"3977",3977,2017,30,7,2,1,6,5,109,1,99,1,999,16,12,18,2,1,4,67,3,9999,6,1
"3978",3978,2017,30,22,4,3,6,5,109,1,99,1,35,6,6,8,9,1,1,999,2,9999,6,1
"3979",3979,2017,30,22,4,3,6,5,109,1,99,1,999,16,12,18,9,1,4,67,5,2004,4,1
"3980",3980,2017,30,22,4,3,6,5,109,1,99,1,51,9,9,11,9,1,1,999,99,9999,6,2
"3981",3981,2017,30,18,4,3,6,5,117,1,99,1,19,2,2,4,9,1,1,27,5,9999,6,3
"3982",3982,2017,30,19,4,3,6,5,2201,22,99,1,22,3,3,5,9,1,1,69,99,9999,6,1
"3983",3983,2017,30,19,4,3,6,5,2201,22,99,1,23,3,3,5,9,1,4,27,1,9999,6,1
"3984",3984,2017,30,18,4,3,6,5,2001,20,99,1,27,4,4,6,2,1,4,67,4,9999,6,2
"3985",3985,2017,30,10,2,1,6,5,511,5,99,1,999,16,12,18,2,1,1,56,5,9999,6,1
"3986",3986,2017,30,10,2,1,6,5,511,5,99,1,25,4,4,6,1,1,4,76,1,9999,6,1
"3987",3987,2017,30,12,3,2,6,5,509,5,99,1,48,8,8,10,9,1,2,27,4,2005,4,1
"3988",3988,2017,30,12,3,2,6,5,509,5,99,1,38,6,6,8,9,1,4,27,5,9999,6,1
"3989",3989,2017,30,16,3,2,6,5,609,6,99,1,41,7,7,9,9,1,5,30,7,2000,4,1
"3990",3990,2017,30,16,3,2,6,5,609,6,99,1,25,4,4,6,9,1,3,56,1,1998,3,1
"3991",3991,2017,30,12,3,2,6,5,1617,16,99,1,52,9,9,11,1,1,5,26,2,1995,3,1
"3992",3992,2017,30,12,3,2,6,5,1617,16,99,1,27,4,4,6,9,1,4,999,99,9999,6,1
"3993",3993,2017,30,2,1,1,6,5,1613,16,99,1,24,3,3,5,9,1,4,54,1,9999,6,2
"3994",3994,2017,30,15,3,2,6,5,1501,15,99,1,25,4,4,6,2,1,4,67,1,2016,5,2
"3995",3995,2017,30,5,1,1,6,5,1804,18,99,1,24,3,3,5,9,1,1,48,4,9999,6,4
"3996",3996,2017,30,9,2,1,6,5,1703,17,99,1,35,6,6,8,9,1,12,69,2,2014,5,1
"3997",3997,2017,30,9,2,1,6,5,1703,17,99,1,33,5,5,7,9,1,4,77,5,2016,5,1
"3998",3998,2017,30,16,3,2,6,5,1712,17,99,1,38,6,6,8,9,1,4,76,5,2011,5,2
"3999",3999,2017,30,19,4,3,6,5,1703,17,99,1,25,4,4,6,9,1,4,27,4,9999,6,1
"4000",4000,2017,30,19,4,3,6,5,1703,17,99,1,27,4,4,6,9,1,4,67,1,9999,6,1
"4001",4001,2017,1,21,4,3,6,4,101,1,18,9,999,16,12,18,9,1,1,27,99,9999,6,5
"4002",4002,2017,1,19,4,3,6,4,109,1,99,1,26,4,4,6,1,1,4,6,3,2015,5,5
"4003",4003,2017,1,19,4,3,6,4,501,5,99,1,30,5,5,7,9,1,4,32,1,9999,6,5
"4004",4004,2017,1,0,1,1,6,4,1101,11,99,9,999,16,12,18,9,1,99,999,99,9999,6,5
"4005",4005,2017,1,12,3,2,6,4,1610,16,99,1,43,7,7,9,1,1,4,27,1,9999,6,5
"4006",4006,2017,2,20,4,3,6,5,601,6,99,1,52,9,9,11,9,1,1,56,4,2015,5,5
"4007",4007,2017,3,17,3,2,6,6,901,9,99,1,29,4,4,6,9,1,12,50,2,9999,6,5
"4008",4008,2017,3,16,3,2,6,6,1711,17,99,1,65,12,11,14,9,1,2,69,99,9999,6,5
"4009",4009,2017,3,23,4,3,6,6,108,1,99,9,999,16,12,18,9,1,99,999,99,9999,6,5
"4010",4010,2017,3,19,4,3,6,6,106,1,99,9,999,16,12,18,9,1,99,999,99,9999,6,5
"4011",4011,2017,3,18,4,3,6,6,101,1,7,9,999,16,12,18,9,1,99,999,99,9999,6,5
"4012",4012,2017,3,18,4,3,6,6,1910,19,99,9,999,16,12,18,9,1,1,999,99,9999,6,5
"4013",4013,2017,3,19,4,3,6,6,401,4,99,9,999,16,12,18,9,1,5,999,99,9999,6,5
"4014",4014,2017,3,15,3,2,6,6,308,3,99,9,999,16,12,18,9,1,99,999,99,9999,6,5
"4015",4015,2017,3,3,1,1,6,6,101,1,17,9,999,16,12,18,9,1,99,999,99,9999,6,5
"4016",4016,2017,3,20,4,3,6,6,101,1,18,9,999,16,12,18,9,1,4,999,99,9999,6,5
"4017",4017,2017,3,20,4,3,6,6,101,1,7,9,999,16,12,18,9,1,1,999,99,9999,6,5
"4018",4018,2017,3,2,1,1,6,6,111,1,99,9,999,16,12,18,9,1,99,999,99,9999,6,5
"4019",4019,2017,3,19,4,3,6,6,201,2,99,9,999,16,12,18,9,1,99,999,99,9999,6,5
"4020",4020,2017,3,19,4,3,6,6,207,2,99,9,999,16,12,18,9,1,99,999,99,9999,6,5
"4021",4021,2017,4,5,1,1,6,7,501,5,99,9,999,16,12,18,9,1,3,999,99,9999,6,5
"4022",4022,2017,4,23,4,3,6,7,502,5,99,9,999,16,12,18,9,1,99,999,99,9999,6,5
"4023",4023,2017,4,8,2,1,6,7,1013,10,99,1,40,7,7,9,9,1,3,52,2,1999,3,5
"4024",4024,2017,4,20,4,3,6,7,1404,14,99,1,47,8,8,10,9,1,3,999,2,9999,6,5
"4025",4025,2017,4,0,1,1,6,7,401,4,99,9,999,16,12,18,9,1,99,999,99,9999,6,5
"4026",4026,2017,5,23,4,3,6,1,101,1,1,9,999,16,12,18,9,1,9,999,3,9999,6,5
"4027",4027,2017,5,5,1,1,6,1,111,1,99,1,28,4,4,6,1,1,3,69,2,2016,5,5
"4028",4028,2017,5,19,4,3,6,1,101,1,19,9,999,16,12,18,9,1,12,999,1,9999,6,5
"4029",4029,2017,5,16,3,2,6,1,2005,20,99,9,999,16,12,18,9,1,99,999,99,9999,6,5
"4030",4030,2017,5,7,2,1,6,1,1104,11,99,9,999,16,12,18,9,1,99,999,99,9999,6,5
"4031",4031,2017,5,18,4,3,6,1,202,2,99,1,17,2,2,4,9,2,4,67,4,9999,6,5
"4032",4032,2017,6,21,4,3,6,2,109,1,99,1,45,8,8,10,9,1,3,69,8,9999,6,5
