"num_hecho","dia_ocu","mes_ocu","año_ocu","dia_sem_ocu","hora_ocu","depto_ocu","areag_ocu","sexo_pil","edad_pil","g_edad_pil","estado_pil","tipo_vehi","color_vehi","modelo_vehi","causa_acc"
2948,20,"Octubre",9,"Martes",21,"Guatemala","Urbano","Hombre","37","Menos de 15","Normal","Automovil","Gris","Ignorado","Colisión"
3245,29,"Noviembre",9,"Domingo",12,"Escuintla","Rural","Hombre","37","Menos de 15","Normal","Automovil","Negro","Ignorado","Colisión"
1983,16,"Julio",9,"Jueves",12,"Zacapa","Rural","Hombre","37","Menos de 15","Normal","Automovil","Blanco","1985","Empotro"
648,27,"Febrero",9,"Viernes",8,"Jutiapa","Rural","Hombre","37","Menos de 15","Normal","Camioneta","Gris","1989","Colisión"
2700,19,"Septiembre",9,"Sabado",19,"Baja Verapaz","Rural","Hombre","37","Menos de 15","Normal","Camioneta","Corinto","1997","Colisión"
614,23,"Febrero",9,"Lunes",14,"Peten","Rural","Hombre","37","Menos de 15","Normal","Camioneta","Blanco","1998","Colisión"
2362,11,"Agosto",9,"Martes",14,"Huehuetenango","Rural","Hombre","37","Menos de 15","Normal","Pick up","Azul","1985","Colisión"
775,8,"Marzo",9,"Domingo",22,"El Progreso","Urbano","Hombre","37","Menos de 15","Normal","Pick up","Corinto","1987","Colisión"
32,2,"Enero",9,"Viernes",19,"Chimaltenango","Rural","Hombre","37","Menos de 15","Normal","Pick up","Blanco","Ignorado","Colisión"
1511,20,"Mayo",9,"Miercoles",23,"Guatemala","Urbano","Hombre","37","Menos de 15","Normal","Pick up","Blanco","Ignorado","Colisión"
3259,2,"Diciembre",9,"Miercoles",12,"Guatemala","Urbano","Hombre","37","Menos de 15","Normal","Pick up","Gris","Ignorado","Colisión"
1613,4,"Junio",9,"Jueves",17,"Jutiapa","Rural","Hombre","37","Menos de 15","Normal","Pick up","Rojo","1991","Empotro"
1567,29,"Mayo",9,"Viernes",23,"Huehuetenango","Rural","Hombre","37","Menos de 15","Normal","Pick up","Azul","1996","Volco"
1191,18,"Abril",9,"Sabado",15,"Chiquimula","Rural","Hombre","37","Menos de 15","Normal","Pick up","Ignorado","2000","Volco"
2336,8,"Agosto",9,"Sabado",10,"Guatemala","Urbano","Hombre","37","Menos de 15","Normal","Pick up","Negro","Ignorado","Volco"
87,10,"Enero",9,"Sabado",21,"Guatemala","Rural","Hombre","37","Menos de 15","Normal","Motocicleta","Negro","2008","Colisión"
348,1,"Febrero",9,"Domingo",0,"San Marcos","Rural","Hombre","37","Menos de 15","Normal","Motocicleta","Ignorado","Ignorado","Colisión"
231,22,"Enero",9,"Jueves",17,"Quiche","Urbano","Hombre","37","Menos de 15","Normal","Motocicleta","Ignorado","Ignorado","Empotro"
289,28,"Enero",9,"Miercoles",17,"Guatemala","Urbano","Hombre","37","Menos de 15","Normal","Camión","Ignorado","1998","Colisión"
167,16,"Enero",9,"Viernes",10,"Escuintla","Rural","Hombre","37","Menos de 15","Normal","Camión","Blanco","2005","Colisión"
147,14,"Enero",9,"Miercoles",11,"Guatemala","Rural","Hombre","37","Menos de 15","Normal","Camión","Blanco","Ignorado","Colisión"
1988,16,"Julio",9,"Jueves",18,"Izabal","Rural","Hombre","37","Menos de 15","Normal","Cabezal","Blanco","1993","Colisión"
2568,2,"Septiembre",9,"Miercoles",12,"Escuintla","Rural","Hombre","37","Menos de 15","Normal","Cabezal","Blanco","1994","Colisión"
827,13,"Marzo",9,"Viernes",20,"Suchitepequez","Rural","Hombre","37","Menos de 15","Normal","Cabezal","Blanco","2000","Colisión"
872,18,"Marzo",9,"Miercoles",1,"Escuintla","Rural","Hombre","37","Menos de 15","Normal","Cabezal","Rojo","Ignorado","Colisión"
2377,13,"Agosto",9,"Jueves",5,"Guatemala","Urbano","Hombre","37","Menos de 15","Normal","Cabezal","Ignorado","Ignorado","Empotro"
1270,26,"Abril",9,"Domingo",19,"Chiquimula","Rural","Hombre","37","Menos de 15","Normal","Bus extraurbano","Blanco","2007","Colisión"
2031,21,"Julio",9,"Martes",13,"Escuintla","Rural","Hombre","37","Menos de 15","Normal","Jeep","Negro","2002","Colisión"
949,27,"Marzo",9,"Viernes",2,"Guatemala","Urbano","Hombre","37","Menos de 15","Normal","Taxi","Blanco","2008","Colisión"
2588,6,"Septiembre",9,"Domingo",13,"Guatemala","Urbano","Hombre","38","Menos de 15","Ignorado","Automovil","Corinto","1983","Colisión"
2846,9,"Octubre",9,"Viernes",10,"Escuintla","Rural","Hombre","38","Menos de 15","Ignorado","Automovil","Negro","1997","Colisión"
1750,20,"Junio",9,"Sabado",0,"Escuintla","Rural","Hombre","38","Menos de 15","Ignorado","Automovil","Gris","Ignorado","Colisión"
1958,13,"Julio",9,"Lunes",22,"Zacapa","Rural","Hombre","38","Menos de 15","Ignorado","Automovil","Gris","Ignorado","Colisión"
2877,13,"Octubre",9,"Martes",9,"Jutiapa","Rural","Hombre","38","Menos de 15","Ignorado","Automovil","Gris","Ignorado","Colisión"
2395,15,"Agosto",9,"Sabado",1,"Sacatepequez","Rural","Hombre","38","Menos de 15","Ignorado","Automovil","Celeste","1991","Empotro"
1291,28,"Abril",9,"Martes",0,"Sacatepequez","Urbano","Hombre","38","Menos de 15","Ignorado","Automovil","Verde","Ignorado","Empotro"
1909,7,"Julio",9,"Martes",4,"Santa Rosa","Rural","Hombre","38","Menos de 15","Ignorado","Pick up","Verde","Ignorado","Colisión"
2869,12,"Octubre",9,"Lunes",14,"Alta Verpaz","Rural","Hombre","38","Menos de 15","Ignorado","Pick up","Blanco","Ignorado","Volco"
2746,26,"Septiembre",9,"Sabado",6,"Huehuetenango","Rural","Hombre","38","Menos de 15","Ignorado","Pick up","Gris","Ignorado","Caida"
3211,24,"Noviembre",9,"Martes",17,"Baja Verapaz","Rural","Hombre","38","Menos de 15","Ignorado","Pick up","Corinto","Ignorado","Caida"
821,13,"Marzo",9,"Viernes",2,"Guatemala","Urbano","Hombre","38","Menos de 15","Ignorado","Camión","Blanco","1999","Colisión"
96,10,"Enero",9,"Sabado",23,"Quiche","Rural","Hombre","38","Menos de 15","Ignorado","Camión","Azul","Ignorado","Volco"
1068,7,"Abril",9,"Martes",7,"Izabal","Rural","Hombre","38","Menos de 15","Ignorado","Cabezal","Rojo","1998","Colisión"
35,3,"Enero",9,"Sabado",18,"Suchitepequez","Rural","Hombre","38","Menos de 15","Ignorado","Cabezal","Blanco","Ignorado","Colisión"
2517,27,"Agosto",9,"Jueves",11,"Santa Rosa","Rural","Hombre","38","Menos de 15","Ignorado","Bus extraurbano","Verde","1987","Colisión"
2898,15,"Octubre",9,"Jueves",16,"Chimaltenango","Rural","Hombre","38","Menos de 15","Ignorado","Microbus","Azul","Ignorado","Colisión"
2872,12,"Octubre",9,"Lunes",16,"Suchitepequez","Rural","Mujer","38","Menos de 15","Ignorado","Bus urbano","Amarillo","1988","Volco"
3058,1,"Noviembre",9,"Domingo",14,"Suchitepequez","Urbano","Hombre","38","Menos de 15","Ignorado","Mototaxi","Rojo","Ignorado","Colisión"
1779,23,"Junio",9,"Martes",1,"Chiquimula","Rural","Hombre","38","Menos de 15","Ebrio","Automovil","Ignorado","1995","Colisión"
1375,7,"Mayo",9,"Jueves",17,"Guatemala","Urbano","Hombre","38","Menos de 15","Ebrio","Automovil","Corinto","2002","Colisión"
2457,22,"Agosto",9,"Sabado",23,"Guatemala","Urbano","Hombre","38","Menos de 15","Ebrio","Automovil","Blanco","2006","Colisión"
1485,17,"Mayo",9,"Domingo",6,"Peten","Rural","Hombre","38","Menos de 15","Ebrio","Automovil","Rojo","Ignorado","Colisión"
168,16,"Enero",9,"Viernes",21,"Quetzaltenango","Urbano","Mujer","38","Menos de 15","Ebrio","Automovil","Verde","2006","Volco"
763,8,"Marzo",9,"Domingo",16,"Escuintla","Rural","Hombre","38","Menos de 15","Ebrio","Automovil","Negro","Ignorado","Caida"
3005,26,"Octubre",9,"Lunes",20,"Santa Rosa","Rural","Hombre","38","Menos de 15","Ebrio","Camioneta","Amarillo","1986","Colisión"
1740,19,"Junio",9,"Viernes",20,"Suchitepequez","Rural","Hombre","38","Menos de 15","Ebrio","Camioneta","Beige","1995","Colisión"
27,2,"Enero",9,"Viernes",12,"Quetzaltenango","Rural","Hombre","38","Menos de 15","Ebrio","Pick up","Rojo","1986","Colisión"
1467,16,"Mayo",9,"Sabado",1,"Escuintla","Rural","Hombre","38","Menos de 15","Ebrio","Pick up","Verde","1987","Colisión"
682,1,"Marzo",9,"Domingo",17,"Sacatepequez","Rural","Hombre","38","Menos de 15","Ebrio","Pick up","Gris","2003","Colisión"
428,8,"Febrero",9,"Domingo",0,"Huehuetenango","Rural","Hombre","38","Menos de 15","Ebrio","Pick up","Corinto","Ignorado","Empotro"
3209,24,"Noviembre",9,"Martes",19,"Jutiapa","Rural","Hombre","38","Menos de 15","Ebrio","Motocicleta","Azul","Ignorado","Colisión"
1453,14,"Mayo",9,"Jueves",18,"Chiquimula","Rural","Hombre","38","Menos de 15","Ebrio","Motocicleta","Ignorado","Ignorado","Empotro"
3325,11,"Diciembre",9,"Viernes",21,"Guatemala","Rural","Hombre","38","Menos de 15","Ebrio","Mototaxi","Rojo","2005","Volco"
1935,11,"Julio",9,"Sabado",18,"Guatemala","Urbano","Hombre","38","Menos de 15","Normal","Automovil","Blanco","1990","Colisión"
1891,5,"Julio",9,"Domingo",16,"Quetzaltenango","Rural","Hombre","38","Menos de 15","Normal","Automovil","Blanco","1991","Colisión"
215,21,"Enero",9,"Miercoles",10,"Guatemala","Urbano","Hombre","38","Menos de 15","Normal","Automovil","Blanco","1995","Colisión"
309,30,"Enero",9,"Viernes",2,"Guatemala","Urbano","Hombre","38","Menos de 15","Normal","Automovil","Verde","1995","Colisión"
2852,10,"Octubre",9,"Sabado",1,"Guatemala","Urbano","Mujer","38","Menos de 15","Normal","Automovil","Verde","1998","Colisión"
1519,21,"Mayo",9,"Jueves",11,"Quetzaltenango","Urbano","Mujer","38","Menos de 15","Normal","Automovil","Verde","1999","Colisión"
1633,6,"Junio",9,"Sabado",17,"Alta Verpaz","Rural","Mujer","38","Menos de 15","Normal","Automovil","Azul","2007","Colisión"
139,14,"Enero",9,"Miercoles",17,"Guatemala","Urbano","Hombre","38","Menos de 15","Normal","Automovil","Blanco","2008","Colisión"
2056,25,"Julio",9,"Sabado",16,"Huehuetenango","Rural","Hombre","38","Menos de 15","Normal","Automovil","Corinto","Ignorado","Colisión"
1951,12,"Julio",9,"Domingo",23,"Quetzaltenango","Urbano","Hombre","38","Menos de 15","Normal","Camioneta","Amarillo","2007","Colisión"
3212,24,"Noviembre",9,"Martes",22,"Escuintla","Rural","Mujer","38","Menos de 15","Normal","Camioneta","Gris","Ignorado","Colisión"
2632,11,"Septiembre",9,"Viernes",3,"Sacatepequez","Rural","Hombre","38","Menos de 15","Normal","Pick up","Gris","1985","Colisión"
278,26,"Enero",9,"Lunes",11,"Huehuetenango","Rural","Hombre","38","Menos de 15","Normal","Pick up","Corinto","1991","Colisión"
1675,11,"Junio",9,"Jueves",7,"Solola","Rural","Hombre","38","Menos de 15","Normal","Pick up","Negro","1994","Colisión"
3233,28,"Noviembre",9,"Sabado",9,"Escuintla","Rural","Hombre","38","Menos de 15","Normal","Pick up","Blanco","1995","Colisión"
3449,24,"Diciembre",9,"Jueves",17,"Guatemala","Urbano","Hombre","38","Menos de 15","Normal","Pick up","Azul","1995","Colisión"
51,4,"Enero",9,"Domingo",17,"Quiche","Rural","Hombre","38","Menos de 15","Normal","Pick up","Gris","2007","Colisión"
539,18,"Febrero",9,"Miercoles",9,"Totonicapan","Rural","Hombre","38","Menos de 15","Normal","Pick up","Negro","2007","Colisión"
1555,24,"Mayo",9,"Domingo",23,"Guatemala","Urbano","Hombre","38","Menos de 15","Normal","Pick up","Negro","2007","Colisión"
1530,22,"Mayo",9,"Viernes",9,"Quetzaltenango","Rural","Hombre","38","Menos de 15","Normal","Pick up","Negro","2008","Colisión"
1694,14,"Junio",9,"Domingo",1,"Guatemala","Rural","Hombre","38","Menos de 15","Normal","Pick up","Negro","Ignorado","Colisión"
3239,29,"Noviembre",9,"Domingo",7,"Guatemala","Urbano","Hombre","38","Menos de 15","Normal","Pick up","Ignorado","1983","Volco"
194,18,"Enero",9,"Domingo",15,"Chiquimula","Rural","Hombre","38","Menos de 15","Normal","Pick up","Rojo","Ignorado","Volco"
1371,6,"Mayo",9,"Miercoles",0,"Alta Verpaz","Rural","Hombre","38","Menos de 15","Normal","Pick up","Ignorado","Ignorado","Volco"
195,18,"Enero",9,"Domingo",1,"Escuintla","Rural","Hombre","38","Menos de 15","Normal","Motocicleta","Blanco","Ignorado","Colisión"
1516,21,"Mayo",9,"Jueves",17,"Guatemala","Urbano","Hombre","38","Menos de 15","Normal","Motocicleta","Gris","Ignorado","Colisión"
1802,26,"Junio",9,"Viernes",10,"Suchitepequez","Rural","Hombre","38","Menos de 15","Normal","Motocicleta","Ignorado","Ignorado","Empotro"
317,31,"Enero",9,"Sabado",10,"El Progreso","Rural","Hombre","38","Menos de 15","Normal","Motocicleta","Ignorado","Ignorado","Caida"
1699,14,"Junio",9,"Domingo",10,"Escuintla","Rural","Hombre","38","Menos de 15","Normal","Cabezal","Ignorado","Ignorado","Colisión"
1812,27,"Junio",9,"Sabado",0,"Suchitepequez","Rural","Hombre","38","Menos de 15","Normal","Cabezal","Anaranjado","Ignorado","Colisión"
2462,22,"Agosto",9,"Sabado",17,"Guatemala","Urbano","Hombre","38","Menos de 15","Normal","Bus extraurbano","Rojo","1990","Colisión"
393,6,"Febrero",9,"Viernes",20,"Solola","Rural","Hombre","38","Menos de 15","Normal","Microbus","Gris","1986","Colisión"
2178,5,"Agosto",9,"Miercoles",11,"Alta Verpaz","Rural","Hombre","38","Menos de 15","Normal","Microbus","Blanco","2007","Colisión"
2248,5,"Agosto",9,"Miercoles",11,"Alta Verpaz","Rural","Hombre","38","Menos de 15","Normal","Microbus","Blanco","2007","Colisión"
2318,5,"Agosto",9,"Miercoles",11,"Alta Verpaz","Rural","Hombre","38","Menos de 15","Normal","Microbus","Blanco","2007","Colisión"
433,8,"Febrero",9,"Domingo",17,"Sacatepequez","Rural","Hombre","38","Menos de 15","Normal","Microbus","Blanco","2008","Colisión"
1380,7,"Mayo",9,"Jueves",18,"Quiche","Rural","Hombre","38","Menos de 15","Normal","Microbus","Blanco","Ignorado","Colisión"
340,1,"Febrero",9,"Domingo",16,"Santa Rosa","Urbano","Hombre","38","Menos de 15","Normal","Mototaxi","Ignorado","Ignorado","Colisión"
2612,9,"Septiembre",9,"Miercoles",10,"Guatemala","Urbano","Hombre","39","Menos de 15","Ignorado","Automovil","Celeste","1991","Colisión"
2535,28,"Agosto",9,"Viernes",8,"Guatemala","Urbano","Hombre","39","Menos de 15","Ignorado","Automovil","Ignorado","1998","Colisión"
911,23,"Marzo",9,"Lunes",6,"Guatemala","Urbano","Hombre","39","Menos de 15","Ignorado","Automovil","Beige","2000","Colisión"
3360,15,"Diciembre",9,"Martes",10,"Alta Verpaz","Urbano","Mujer","39","Menos de 15","Ignorado","Camioneta","Negro","1998","Colisión"
762,8,"Marzo",9,"Domingo",5,"Sacatepequez","Rural","Hombre","39","Menos de 15","Ignorado","Camioneta","Azul","Ignorado","Empotro"
1065,7,"Abril",9,"Martes",17,"Santa Rosa","Rural","Hombre","39","Menos de 15","Ignorado","Camioneta","Ignorado","Ignorado","Empotro"
3351,14,"Diciembre",9,"Lunes",12,"Guatemala","Urbano","Hombre","39","Menos de 15","Ignorado","Pick up","Negro","1984","Colisión"
2014,19,"Julio",9,"Domingo",8,"Sacatepequez","Rural","Mujer","39","Menos de 15","Ignorado","Pick up","Negro","1987","Colisión"
2888,14,"Octubre",9,"Miercoles",14,"Retalhuleu","Rural","Hombre","39","Menos de 15","Ignorado","Pick up","Beige","2008","Colisión"
803,11,"Marzo",9,"Miercoles",10,"Suchitepequez","Rural","Hombre","39","Menos de 15","Ignorado","Pick up","Rojo","Ignorado","Colisión"
2404,16,"Agosto",9,"Domingo",17,"Suchitepequez","Rural","Hombre","39","Menos de 15","Ignorado","Pick up","Rojo","1986","Empotro"
2569,2,"Septiembre",9,"Miercoles",14,"Quiche","Rural","Hombre","39","Menos de 15","Ignorado","Pick up","Amarillo","1982","Volco"
2708,20,"Septiembre",9,"Domingo",10,"Guatemala","Urbano","Hombre","39","Menos de 15","Ignorado","Motocicleta","Azul","Ignorado","Empotro"
1830,29,"Junio",9,"Lunes",0,"Chiquimula","Urbano","Hombre","39","Menos de 15","Ignorado","Motocicleta","Ignorado","Ignorado","Caida"
2834,7,"Octubre",9,"Miercoles",17,"Chiquimula","Rural","Hombre","39","Menos de 15","Ignorado","Motocicleta","Amarillo","Ignorado","Caida"
3175,20,"Noviembre",9,"Viernes",10,"Guatemala","Urbano","Hombre","39","Menos de 15","Ignorado","Motocicleta","Azul","Ignorado","Caida"
1241,23,"Abril",9,"Jueves",9,"Izabal","Rural","Hombre","39","Menos de 15","Ignorado","Camión","Blanco","Ignorado","Colisión"
2036,22,"Julio",9,"Miercoles",13,"Quetzaltenango","Rural","Hombre","39","Menos de 15","Ignorado","Cabezal","Verde","1997","Colisión"
2887,14,"Octubre",9,"Miercoles",15,"Suchitepequez","Rural","Hombre","39","Menos de 15","Ignorado","Cabezal","Rojo","1998","Colisión"
727,4,"Marzo",9,"Miercoles",5,"Guatemala","Rural","Hombre","39","Menos de 15","Ignorado","Cabezal","Blanco","Ignorado","Volco"
1994,17,"Julio",9,"Viernes",21,"Guatemala","Urbano","Hombre","39","Menos de 15","Ignorado","Bus extraurbano","Amarillo","1980","Colisión"
529,17,"Febrero",9,"Martes",5,"Suchitepequez","Rural","Hombre","39","Menos de 15","Ignorado","Bus extraurbano","Amarillo","1992","Colisión"
2140,2,"Agosto",9,"Domingo",17,"Retalhuleu","Rural","Hombre","39","Menos de 15","Ignorado","Bus extraurbano","Ignorado","Ignorado","Colisión"
2210,2,"Agosto",9,"Domingo",17,"Retalhuleu","Rural","Hombre","39","Menos de 15","Ignorado","Bus extraurbano","Ignorado","Ignorado","Colisión"
2280,2,"Agosto",9,"Domingo",17,"Retalhuleu","Rural","Hombre","39","Menos de 15","Ignorado","Bus extraurbano","Ignorado","Ignorado","Colisión"
767,8,"Marzo",9,"Domingo",8,"Jutiapa","Urbano","Hombre","39","Menos de 15","Ignorado","Bus extraurbano","Corinto","Ignorado","Caida"
1982,16,"Julio",9,"Jueves",16,"Guatemala","Urbano","Hombre","39","Menos de 15","Ebrio","Automovil","Negro","1993","Colisión"
2023,20,"Julio",9,"Lunes",16,"Quiche","Urbano","Hombre","39","Menos de 15","Ebrio","Automovil","Blanco","1998","Colisión"
1482,17,"Mayo",9,"Domingo",20,"Quetzaltenango","Urbano","Hombre","39","Menos de 15","Ebrio","Automovil","Verde","Ignorado","Colisión"
2707,20,"Septiembre",9,"Domingo",5,"Guatemala","Urbano","Hombre","39","Menos de 15","Ebrio","Automovil","Verde","1995","Empotro"
761,8,"Marzo",9,"Domingo",4,"Guatemala","Urbano","Hombre","39","Menos de 15","Ebrio","Camioneta","Anaranjado","1995","Empotro"
2447,20,"Agosto",9,"Jueves",17,"Peten","Rural","Hombre","39","Menos de 15","Ebrio","Pick up","Celeste","1993","Colisión"
2108,31,"Julio",9,"Viernes",15,"Escuintla","Rural","Hombre","39","Menos de 15","Ebrio","Pick up","Azul","1994","Colisión"
55,5,"Enero",9,"Lunes",9,"Quiche","Urbano","Hombre","39","Menos de 15","Ebrio","Pick up","Amarillo","1974","Empotro"
1971,14,"Julio",9,"Martes",0,"Suchitepequez","Rural","Hombre","39","Menos de 15","Ebrio","Pick up","Negro","1992","Empotro"
3383,18,"Diciembre",9,"Viernes",23,"San Marcos","Urbano","Hombre","39","Menos de 15","Ebrio","Pick up","Verde","1994","Empotro"
1620,5,"Junio",9,"Viernes",0,"Retalhuleu","Rural","Hombre","39","Menos de 15","Ebrio","Pick up","Azul","Ignorado","Empotro"
816,12,"Marzo",9,"Jueves",21,"Peten","Urbano","Hombre","39","Menos de 15","Ebrio","Pick up","Gris","1982","Volco"
3290,6,"Diciembre",9,"Domingo",21,"Zacapa","Rural","Hombre","39","Menos de 15","Ebrio","Motocicleta","Azul","2006","Empotro"
1681,12,"Junio",9,"Viernes",17,"Chiquimula","Rural","Hombre","39","Menos de 15","Ebrio","Camión","Blanco","Ignorado","Colisión"
3309,8,"Diciembre",9,"Martes",4,"Quiche","Rural","Hombre","39","Menos de 15","Ebrio","Microbus","Blanco","Ignorado","Empotro"
2152,3,"Agosto",9,"Lunes",14,"Quetzaltenango","Rural","Hombre","39","Menos de 15","Normal","Automovil","Ignorado","Ignorado","Colisión"
2222,3,"Agosto",9,"Lunes",14,"Quetzaltenango","Rural","Hombre","39","Menos de 15","Normal","Automovil","Ignorado","Ignorado","Colisión"
2292,3,"Agosto",9,"Lunes",14,"Quetzaltenango","Rural","Hombre","39","Menos de 15","Normal","Automovil","Ignorado","Ignorado","Colisión"
2440,20,"Agosto",9,"Jueves",18,"San Marcos","Rural","Hombre","39","Menos de 15","Normal","Automovil","Blanco","Ignorado","Colisión"
9,1,"Enero",9,"Jueves",8,"Escuintla","Rural","Hombre","39","Menos de 15","Normal","Automovil","Anaranjado","1983","Volco"
497,14,"Febrero",9,"Sabado",1,"Guatemala","Urbano","Hombre","39","Menos de 15","Normal","Camioneta","Azul","2007","Colisión"
408,7,"Febrero",9,"Sabado",18,"Quiche","Rural","Hombre","39","Menos de 15","Normal","Pick up","Verde","1993","Colisión"
1226,21,"Abril",9,"Martes",0,"Guatemala","Urbano","Hombre","39","Menos de 15","Normal","Pick up","Blanco","2004","Colisión"
885,20,"Marzo",9,"Viernes",5,"Escuintla","Rural","Hombre","39","Menos de 15","Normal","Pick up","Gris","2008","Colisión"
1126,11,"Abril",9,"Sabado",16,"Quiche","Rural","Hombre","39","Menos de 15","Normal","Pick up","Blanco","Ignorado","Colisión"
888,20,"Marzo",9,"Viernes",12,"San Marcos","Urbano","Hombre","39","Menos de 15","Normal","Pick up","Ignorado","Ignorado","Empotro"
3378,18,"Diciembre",9,"Viernes",4,"Guatemala","Rural","Hombre","39","Menos de 15","Normal","Pick up","Rojo","Ignorado","Empotro"
58,5,"Enero",9,"Lunes",13,"Guatemala","Urbano","Hombre","39","Menos de 15","Normal","Motocicleta","Rojo","Ignorado","Colisión"
2786,30,"Septiembre",9,"Miercoles",20,"Alta Verpaz","Rural","Hombre","39","Menos de 15","Normal","Camión","Blanco","1987","Colisión"
2098,30,"Julio",9,"Jueves",11,"Guatemala","Urbano","Hombre","39","Menos de 15","Normal","Camión","Blanco","2003","Colisión"
