"num_hecho","dia_ocu","mes_ocu","dia_sem_ocu","hora_ocu","depto_ocu","muni_ocu","areag_ocu","zona_ocu","sexo_pil","edad_pil","g_edad","edad_m1","condicion_pil","tipo_vehi","marca_vehi","color_vehi","modelo_vehi","causa_acc"
4495,28,"Septiembre","Miércoles",15,"San Marcos",1,"Rural","Ignorado","Mujer","15","15-19","Menor","Lesionado","Microbus","Toyota","Blanco","Ignorado","Colisión"
4499,28,"Septiembre","Miércoles",15,"San Marcos",1,"Rural","Ignorado","Mujer","19","15-19","Mayor","Lesionado","Microbus","Toyota","Blanco","Ignorado","Colisión"
4522,30,"Septiembre","Viernes",4,"San Marcos",15,"Rural","Ignorado","Hombre","16","15-19","Menor","Lesionado","Pick up","Toyota","Rojo","Ignorado","Empotro"
4523,30,"Septiembre","Viernes",4,"San Marcos",15,"Rural","Ignorado","Hombre","16","15-19","Menor","Lesionado","Pick up","Toyota","Rojo","Ignorado","Empotro"
4524,30,"Septiembre","Viernes",4,"San Marcos",15,"Rural","Ignorado","Hombre","19","15-19","Mayor","Lesionado","Pick up","Toyota","Rojo","Ignorado","Empotro"
4525,30,"Septiembre","Viernes",4,"San Marcos",15,"Rural","Ignorado","Hombre","18","15-19","Mayor","Lesionado","Pick up","Toyota","Rojo","Ignorado","Empotro"
4627,6,"Octubre","Jueves",18,"Suchitepéquez",9,"Rural","Ignorado","Mujer","17","15-19","Menor","Lesionado","Pick up","Toyota","Corinto","1986","Volco"
4628,6,"Octubre","Jueves",18,"Suchitepéquez",9,"Rural","Ignorado","Hombre","17","15-19","Menor","Lesionado","Pick up","Toyota","Corinto","1986","Volco"
4629,6,"Octubre","Jueves",18,"Suchitepéquez",9,"Rural","Ignorado","Mujer","18","15-19","Mayor","Lesionado","Pick up","Toyota","Corinto","1986","Volco"
4630,6,"Octubre","Jueves",18,"Suchitepéquez",9,"Rural","Ignorado","Mujer","18","15-19","Mayor","Lesionado","Pick up","Toyota","Corinto","1986","Volco"
4631,6,"Octubre","Jueves",18,"Suchitepéquez",9,"Rural","Ignorado","Mujer","16","15-19","Menor","Lesionado","Pick up","Toyota","Corinto","1986","Volco"
4635,6,"Octubre","Jueves",18,"Suchitepéquez",9,"Rural","Ignorado","Hombre","19","15-19","Mayor","Lesionado","Pick up","Toyota","Corinto","1986","Volco"
4694,13,"Octubre","Jueves",15,"Huehutenango",6,"Rural","Ignorado","Hombre","17","15-19","Menor","Lesionado","Pick up","Toyota","Rojo","Ignorado","Empotro"
4695,13,"Octubre","Jueves",15,"Huehutenango",6,"Rural","Ignorado","Hombre","19","15-19","Mayor","Lesionado","Pick up","Toyota","Rojo","Ignorado","Empotro"
4736,15,"Octubre","Sábado",18,"Sacatepéquez",1,"Rural","Ignorado","Hombre","16","15-19","Menor","Lesionado","Pick up","Toyota","Anaranjado","Ignorado","Embarranco"
4737,15,"Octubre","Sábado",18,"Sacatepéquez",1,"Rural","Ignorado","Hombre","15","15-19","Menor","Lesionado","Pick up","Toyota","Anaranjado","Ignorado","Embarranco"
4800,18,"Octubre","Martes",15,"Quetzaltenango",1,"Urbano","Ignorado","Mujer","17","15-19","Menor","Lesionado","Microbus","Toyota","Blanco","Ignorado","Colisión"
4826,21,"Octubre","Viernes",10,"Jutiapa",1,"Rural","Ignorado","Mujer","16","15-19","Menor","Lesionado","Pick up","Toyota","Rojo","Ignorado","Volco"
4827,21,"Octubre","Viernes",10,"Jutiapa",1,"Rural","Ignorado","Hombre","19","15-19","Mayor","Lesionado","Pick up","Toyota","Rojo","Ignorado","Volco"
4845,22,"Octubre","Sábado",9,"Quetzaltenango",1,"Rural","Ignorado","Hombre","19","15-19","Mayor","Lesionado","Pick up","Toyota","Rojo","1985","Colisión"
4855,23,"Octubre","Domingo",1,"Escuintla",1,"Rural","Ignorado","Mujer","19","15-19","Mayor","Lesionado","Pick up","Toyota","Rojo","Ignorado","Empotro"
4865,24,"Octubre","Lunes",15,"Guatemala",1,"Urbano","6","Mujer","17","15-19","Menor","Lesionado","Pick up","Toyota","Negro","Ignorado","Colisión"
4866,24,"Octubre","Lunes",15,"Guatemala",1,"Urbano","6","Mujer","16","15-19","Menor","Lesionado","Pick up","Toyota","Negro","Ignorado","Colisión"
4867,24,"Octubre","Lunes",15,"Guatemala",1,"Urbano","6","Mujer","17","15-19","Menor","Lesionado","Pick up","Toyota","Negro","Ignorado","Colisión"
4926,26,"Octubre","Miércoles",18,"Quiché",1,"Rural","Ignorado","Hombre","19","15-19","Mayor","Lesionado","Automovil","Toyota","Blanco","1986","Empotro"
4964,28,"Octubre","Viernes",15,"Quetzaltenango",20,"Rural","Ignorado","Mujer","16","15-19","Menor","Lesionado","Microbus","Toyota","Gris","Ignorado","Colisión"
4974,29,"Octubre","Sábado",21,"Guatemala",1,"Urbano","1","Mujer","17","15-19","Menor","Lesionado","Automovil","Toyota","Ignorado","Ignorado","Colisión"
4975,29,"Octubre","Sábado",21,"Guatemala",1,"Urbano","1","Mujer","16","15-19","Menor","Lesionado","Automovil","Toyota","Ignorado","Ignorado","Colisión"
5041,2,"Noviembre","Miércoles",19,"Izabal",3,"Rural","Ignorado","Mujer","17","15-19","Menor","Lesionado","Microbus","Toyota","Gris","Ignorado","Colisión"
5058,3,"Noviembre","Jueves",12,"El Progreso",1,"Rural","Ignorado","Mujer","16","15-19","Menor","Lesionado","Pick up","Toyota","Gris","Ignorado","Empotro"
5073,4,"Noviembre","Viernes",11,"Alta Verapaz",1,"Rural","Ignorado","Mujer","16","15-19","Menor","Lesionado","Microbus","Toyota","Blanco","Ignorado","Empotro"
5107,6,"Noviembre","Domingo",11,"Totonicapán",5,"Rural","Ignorado","Hombre","18","15-19","Mayor","Lesionado","Pick up","Toyota","Corinto","Ignorado","Empotro"
5111,6,"Noviembre","Domingo",10,"Sacatepéquez",1,"Rural","Ignorado","Mujer","15","15-19","Menor","Fallecido","Automovil","Toyota","Ignorado","Ignorado","Volco"
5112,6,"Noviembre","Domingo",10,"Sacatepéquez",1,"Rural","Ignorado","Mujer","15","15-19","Menor","Fallecido","Automovil","Toyota","Ignorado","Ignorado","Volco"
5113,6,"Noviembre","Domingo",10,"Sacatepéquez",1,"Rural","Ignorado","Mujer","19","15-19","Mayor","Lesionado","Automovil","Toyota","Ignorado","Ignorado","Volco"
5114,6,"Noviembre","Domingo",10,"Sacatepéquez",1,"Rural","Ignorado","Mujer","18","15-19","Mayor","Lesionado","Automovil","Toyota","Ignorado","Ignorado","Volco"
5135,9,"Noviembre","Miércoles",7,"Huehutenango",1,"Rural","Ignorado","Hombre","19","15-19","Mayor","Fallecido","Microbus","Toyota","Azul","Ignorado","Colisión"
5214,13,"Noviembre","Domingo",15,"Suchitepéquez",10,"Rural","Ignorado","Hombre","17","15-19","Menor","Lesionado","Camioneta","Toyota","Blanco","1988","Colisión"
5231,14,"Noviembre","Lunes",19,"Guatemala",1,"Urbano","18","Hombre","18","15-19","Mayor","Lesionado","Pick up","Toyota","Blanco","Ignorado","Colisión"
5381,19,"Noviembre","Sábado",17,"Escuintla",1,"Rural","Ignorado","Hombre","18","15-19","Mayor","Fallecido","Pick up","Toyota","Verde","Ignorado","Volco"
5424,20,"Noviembre","Domingo",6,"Santa Rosa",1,"Rural","Ignorado","Hombre","19","15-19","Mayor","Lesionado","Microbus","Toyota","Gris","Ignorado","Colisión"
5474,23,"Noviembre","Miércoles",7,"Quiché",16,"Urbano","Ignorado","Mujer","17","15-19","Menor","Lesionado","Pick up","Toyota","Gris","1988","Empotro"
5591,29,"Noviembre","Martes",21,"San Marcos",22,"Rural","Ignorado","Hombre","17","15-19","Menor","Lesionado","Pick up","Toyota","Negro","1988","Colisión"
5592,29,"Noviembre","Martes",21,"San Marcos",22,"Rural","Ignorado","Hombre","15","15-19","Menor","Lesionado","Pick up","Toyota","Negro","1988","Colisión"
5655,4,"12","Domingo",20,"Suchitepéquez",1,"Urbano","2","Hombre","15","15-19","Menor","Lesionado","Pick up","Toyota","Verde","1997","Colisión"
5658,4,"12","Domingo",14,"Baja Verapaz",3,"Rural","Ignorado","Hombre","16","15-19","Menor","Lesionado","Pick up","Toyota","Rojo","Ignorado","Empotro"
5730,10,"12","Sábado",23,"Alta Verapaz",1,"Rural","Ignorado","Hombre","16","15-19","Menor","Lesionado","Microbus","Toyota","Verde","Ignorado","Embarranco"
5731,10,"12","Sábado",23,"Alta Verapaz",1,"Rural","Ignorado","Hombre","16","15-19","Menor","Lesionado","Microbus","Toyota","Verde","Ignorado","Embarranco"
5751,13,"12","Martes",13,"San Marcos",2,"Urbano","2","Mujer","18","15-19","Mayor","Lesionado","Microbus","Toyota","Azul","2008","Colisión"
5801,16,"12","Viernes",5,"Guatemala",16,"Rural","3","Hombre","18","15-19","Mayor","Lesionado","Pick up","Toyota","Negro","Ignorado","Colisión"
5805,16,"12","Viernes",14,"Chiquimula",1,"Rural","Ignorado","Mujer","16","15-19","Menor","Lesionado","Microbus","Toyota","Azul","2004","Volco"
5812,17,"12","Sábado",20,"Chiquimula",1,"Rural","Ignorado","Mujer","15","15-19","Menor","Lesionado","Camioneta","Toyota","Verde","1992","Colisión"
5852,19,"12","Lunes",10,"San Marcos",19,"Rural","Ignorado","Mujer","17","15-19","Menor","Lesionado","Pick up","Toyota","Gris","Ignorado","Embarranco"
5892,21,"12","Miércoles",0,"Jutiapa",1,"Rural","Ignorado","Hombre","18","15-19","Mayor","Lesionado","Pick up","Toyota","Rojo","Ignorado","Colisión"
5896,21,"12","Miércoles",10,"Jutiapa",1,"Rural","Ignorado","Mujer","15","15-19","Menor","Lesionado","Pick up","Toyota","Café","Ignorado","Colisión"
5928,23,"12","Viernes",14,"Zacapa",1,"Rural","Ignorado","Mujer","18","15-19","Mayor","Lesionado","Microbus","Toyota","Gris","2007","Colisión"
5929,23,"12","Viernes",14,"Zacapa",1,"Rural","Ignorado","Hombre","16","15-19","Menor","Lesionado","Microbus","Toyota","Gris","2007","Colisión"
5931,23,"12","Viernes",14,"Zacapa",1,"Rural","Ignorado","Mujer","18","15-19","Mayor","Lesionado","Microbus","Toyota","Gris","2007","Colisión"
6006,28,"12","Miércoles",10,"Santa Rosa",2,"Rural","Ignorado","Hombre","17","15-19","Menor","Lesionado","Pick up","Toyota","Azul","Ignorado","Empotro"
6033,30,"12","Viernes",20,"Sololá",1,"Rural","Ignorado","Hombre","19","15-19","Mayor","Lesionado","Pick up","Toyota","Negro","Ignorado","Volco"
21,1,"Enero","Sábado",17,"Baja Verapaz",7,"Rural","Ignorado","Hombre","23","20-24","Mayor","Fallecido","Pick up","Toyota","Blanco","Ignorado","Empotro"
51,3,"Enero","Lunes",17,"Chiquimula",1,"Rural","Ignorado","Hombre","24","20-24","Mayor","Lesionado","Pick up","Toyota","Rojo","Ignorado","Empotro"
89,6,"Enero","Jueves",11,"Suchitepéquez",15,"Rural","Ignorado","Mujer","23","20-24","Mayor","Lesionado","Pick up","Toyota","Blanco","2003","Colisión"
166,8,"Enero","Sábado",4,"San Marcos",10,"Rural","Ignorado","Hombre","23","20-24","Mayor","Lesionado","Camioneta","Toyota","Verde","Ignorado","Embarranco"
171,9,"Enero","Domingo",23,"Jutiapa",1,"Rural","Ignorado","Hombre","20","20-24","Mayor","Lesionado","Pick up","Toyota","Blanco","Ignorado","Empotro"
198,10,"Enero","Lunes",6,"Guatemala",1,"Urbano","17","Hombre","20","20-24","Mayor","Lesionado","Automovil","Toyota","Blanco","Ignorado","Colisión"
224,12,"Enero","Miércoles",10,"Baja Verapaz",1,"Rural","Ignorado","Mujer","22","20-24","Mayor","Lesionado","Pick up","Toyota","Gris","2001","Embarranco"
301,18,"Enero","Martes",2,"Guatemala",1,"Urbano","1","Hombre","23","20-24","Mayor","Lesionado","Pick up","Toyota","Negro","Ignorado","Colisión"
306,18,"Enero","Martes",20,"Retalhuleu",1,"Rural","Ignorado","Mujer","23","20-24","Mayor","Lesionado","Pick up","Toyota","Negro","Ignorado","Volco"
344,20,"Enero","Jueves",9,"Huehutenango",6,"Rural","Ignorado","Mujer","20","20-24","Mayor","Lesionado","Pick up","Toyota","Gris","1985","Colisión"
354,20,"Enero","Jueves",17,"Quiché",5,"Rural","Ignorado","Mujer","22","20-24","Mayor","Lesionado","Pick up","Toyota","Verde","1995","Empotro"
376,22,"Enero","Sábado",18,"Quetzaltenango",12,"Rural","Ignorado","Hombre","24","20-24","Mayor","Lesionado","Bus extraurbano","Toyota","Azul","Ignorado","Volco"
377,22,"Enero","Sábado",18,"Quetzaltenango",12,"Rural","Ignorado","Hombre","24","20-24","Mayor","Lesionado","Bus extraurbano","Toyota","Azul","Ignorado","Volco"
378,22,"Enero","Sábado",18,"Quetzaltenango",12,"Rural","Ignorado","Hombre","24","20-24","Mayor","Lesionado","Bus extraurbano","Toyota","Azul","Ignorado","Volco"
379,22,"Enero","Sábado",18,"Quetzaltenango",12,"Rural","Ignorado","Hombre","20","20-24","Mayor","Lesionado","Bus extraurbano","Toyota","Azul","Ignorado","Volco"
398,23,"Enero","Domingo",23,"Guatemala",1,"Urbano","19","Mujer","23","20-24","Mayor","Lesionado","Pick up","Toyota","Negro","Ignorado","Colisión"
402,23,"Enero","Domingo",15,"Jalapa",2,"Rural","Ignorado","Mujer","20","20-24","Mayor","Lesionado","Pick up","Toyota","Amarillo","Ignorado","Volco"
406,23,"Enero","Domingo",15,"Jalapa",2,"Rural","Ignorado","Mujer","20","20-24","Mayor","Lesionado","Pick up","Toyota","Amarillo","Ignorado","Volco"
431,25,"Enero","Martes",20,"San Marcos",3,"Rural","Ignorado","Mujer","23","20-24","Mayor","Lesionado","Microbus","Toyota","Rojo","2008","Colisión"
434,25,"Enero","Martes",20,"San Marcos",3,"Rural","Ignorado","Hombre","22","20-24","Mayor","Lesionado","Microbus","Toyota","Rojo","2008","Colisión"
463,28,"Enero","Viernes",4,"Jutiapa",1,"Rural","Ignorado","Hombre","22","20-24","Mayor","Lesionado","Camioneta","Toyota","Blanco","2003","Colisión"
473,29,"Enero","Sábado",19,"Escuintla",1,"Rural","Ignorado","Hombre","24","20-24","Mayor","Lesionado","Camioneta","Toyota","Azul","Ignorado","Colisión"
475,29,"Enero","Sábado",6,"San Marcos",22,"Rural","Ignorado","Mujer","20","20-24","Mayor","Fallecido","Pick up","Toyota","Blanco","Ignorado","Colisión"
476,29,"Enero","Sábado",6,"San Marcos",22,"Rural","Ignorado","Mujer","20","20-24","Mayor","Fallecido","Pick up","Toyota","Blanco","Ignorado","Colisión"
485,30,"Enero","Domingo",22,"Guatemala",14,"Rural","Ignorado","Hombre","24","20-24","Mayor","Fallecido","Pick up","Toyota","Anaranjado","1997","Volco"
487,30,"Enero","Domingo",22,"Guatemala",14,"Rural","Ignorado","Mujer","23","20-24","Mayor","Lesionado","Pick up","Toyota","Anaranjado","1997","Volco"
514,31,"Enero","Lunes",15,"Jalapa",7,"Rural","Ignorado","Mujer","22","20-24","Mayor","Lesionado","Pick up","Toyota","Rojo","Ignorado","Embarranco"
517,31,"Enero","Lunes",15,"Jalapa",7,"Rural","Ignorado","Hombre","22","20-24","Mayor","Lesionado","Pick up","Toyota","Rojo","Ignorado","Embarranco"
552,3,"Febrero","Jueves",12,"Guatemala",15,"Urbano","12","Mujer","22","20-24","Mayor","Lesionado","Automovil","Toyota","Azul","Ignorado","Colisión"
608,6,"Febrero","Domingo",8,"San Marcos",17,"Rural","Ignorado","Hombre","21","20-24","Mayor","Lesionado","Pick up","Toyota","Verde","Ignorado","Volco"
609,6,"Febrero","Domingo",8,"San Marcos",17,"Rural","Ignorado","Hombre","21","20-24","Mayor","Lesionado","Pick up","Toyota","Verde","Ignorado","Volco"
610,6,"Febrero","Domingo",8,"San Marcos",17,"Rural","Ignorado","Hombre","21","20-24","Mayor","Lesionado","Pick up","Toyota","Verde","Ignorado","Volco"
621,6,"Febrero","Domingo",6,"Guatemala",8,"Urbano","7","Hombre","23","20-24","Mayor","Lesionado","Automovil","Toyota","Negro","Ignorado","Colisión"
623,7,"Febrero","Lunes",18,"San Marcos",1,"Rural","Ignorado","Hombre","22","20-24","Mayor","Lesionado","Automovil","Toyota","Verde","2000","Volco"
632,8,"Febrero","Lunes",21,"Guatemala",1,"Urbano","7","Hombre","23","20-24","Mayor","Lesionado","Automovil","Toyota","Azul","1991","Colisión"
683,11,"Febrero","Viernes",10,"Jalapa",1,"Rural","Ignorado","Hombre","22","20-24","Mayor","Lesionado","Pick up","Toyota","Rojo","1993","Volco"
707,12,"Febrero","Sábado",22,"Guatemala",2,"Rural","Ignorado","Hombre","24","20-24","Mayor","Lesionado","Automovil","Toyota","Azul","Ignorado","Colisión"
716,13,"Febrero","Domingo",2,"Chimaltenango",6,"Rural","Ignorado","Hombre","24","20-24","Mayor","Lesionado","Automovil","Toyota","Azul","Ignorado","Colisión"
732,15,"Febrero","Martes",9,"Totonicapán",1,"Rural","Ignorado","Hombre","23","20-24","Mayor","Lesionado","Pick up","Toyota","Ignorado","Ignorado","Colisión"
737,15,"Febrero","Martes",9,"Totonicapán",1,"Rural","Ignorado","Hombre","20","20-24","Mayor","Lesionado","Pick up","Toyota","Ignorado","Ignorado","Colisión"
750,16,"Febrero","Miércoles",22,"Santa Rosa",1,"Rural","Ignorado","Hombre","22","20-24","Mayor","Lesionado","Automovil","Toyota","Azul","Ignorado","Colisión"
826,20,"Febrero","Domingo",13,"Huehutenango",12,"Rural","Ignorado","Hombre","20","20-24","Mayor","Lesionado","Microbus","Toyota","Azul","1974","Colisión"
850,24,"Febrero","Jueves",8,"Quiché",9,"Rural","Ignorado","Mujer","24","20-24","Mayor","Lesionado","Microbus","Toyota","Rojo","2006","Colisión"
